POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3755,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,8,0,0,0,3,0,32
POA3756,4,3,0,276,34,3,0,18,3,15,0,0,7,13,72,170,0,0,0,4,0,0,3,0,5,0,11,23,511,85,21,639,114,473,28,113,47,140,90,2242
POA3757,0,4,0,196,9,3,0,27,5,16,0,0,3,6,33,110,10,0,4,4,0,4,0,0,0,5,3,20,282,50,15,413,68,187,19,62,25,84,38,1243
POA3758,0,0,0,48,0,0,0,5,0,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,71,12,9,117,9,47,5,13,3,31,5,327
POA3759,0,0,0,44,4,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,34,10,4,47,8,27,4,9,4,5,0,143
POA3760,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,21,4,4,0,7,0,0,0,57
POA3761,0,0,0,45,4,0,0,0,0,4,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,3,32,23,5,50,3,25,3,4,4,10,9,157
POA3762,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,12
POA3763,0,0,0,20,0,0,0,0,0,3,0,0,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,44,6,8,49,11,30,4,7,0,12,12,199
POA3764,4,6,0,193,10,7,3,14,0,11,0,5,0,9,43,101,0,0,0,4,4,0,0,0,0,0,4,12,261,51,4,398,72,229,23,57,23,73,46,1242
POA3765,0,10,0,223,8,0,0,11,0,4,0,0,0,3,17,58,0,0,4,0,0,0,0,0,0,0,3,7,227,44,11,391,48,116,12,46,9,61,25,1004
POA3766,0,0,0,37,4,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,39,11,0,63,7,27,0,8,4,14,4,181
POA3767,0,0,0,38,6,0,0,3,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,33,7,3,60,6,21,0,4,7,18,5,153
POA3770,0,3,0,83,5,0,0,6,0,5,0,0,3,0,16,40,0,0,0,0,0,0,0,0,0,0,0,3,83,21,10,174,22,71,9,18,11,20,17,443
POA3775,0,0,0,129,11,0,0,19,3,3,0,0,0,0,14,52,0,0,0,0,0,0,0,0,0,0,0,6,123,28,8,205,31,63,10,16,4,36,18,550
POA3777,0,4,0,175,12,8,0,10,3,6,0,9,0,13,28,81,5,0,0,3,0,0,0,0,0,0,4,9,211,92,18,438,58,165,25,60,15,79,32,1192
POA3778,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,6,0,0,0,0,0,0,21
POA3779,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,5,6,0,4,6,0,29
POA3781,0,0,0,57,10,0,0,14,0,9,0,0,0,4,12,59,0,0,0,0,0,3,0,0,0,0,0,4,141,27,13,224,43,102,9,30,5,32,19,646
POA3782,0,7,0,282,17,3,0,27,3,5,0,5,0,6,20,84,5,0,4,0,0,0,0,0,0,3,3,18,254,62,20,414,48,151,24,55,10,61,21,1119
POA3783,0,0,0,64,5,0,0,3,0,0,0,0,0,3,3,22,5,0,0,0,0,0,0,0,0,0,0,6,86,13,6,111,18,55,3,13,7,17,8,345
POA3785,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA3786,0,0,0,83,0,0,0,5,4,5,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,55,18,0,76,11,32,5,11,0,4,4,220
POA3787,0,0,0,45,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,29,8,3,40,7,18,0,11,0,8,5,129
POA3788,0,0,0,59,0,0,0,5,0,0,0,0,0,0,8,15,0,0,4,0,0,0,0,0,0,0,0,3,52,11,6,73,16,26,5,11,0,15,9,217
POA3789,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,3,4,0,0,0,5,0,39
POA3791,0,0,0,46,5,0,0,3,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,37,15,0,58,12,24,5,0,0,20,0,179
POA3792,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,66,10,21,10,8,0,6,0,148
POA3793,0,0,0,77,9,0,0,3,0,5,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,3,86,34,6,171,23,82,8,23,6,31,12,481
POA3795,0,0,0,36,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,35,10,0,77,8,24,3,9,0,13,6,183
POA3796,4,0,0,229,11,6,3,17,0,8,7,9,0,4,35,94,0,0,0,3,0,0,0,0,0,0,4,8,257,66,14,585,84,203,25,65,25,63,43,1439
POA3797,0,0,0,46,3,0,0,4,0,6,4,3,3,0,7,33,0,0,0,0,0,0,0,0,0,0,5,4,64,34,11,150,30,62,8,7,11,29,11,417
POA3799,0,5,0,36,5,0,5,9,0,4,3,5,0,0,9,42,0,0,0,0,0,0,0,0,0,0,3,5,76,28,10,162,22,102,11,47,15,36,19,534
POA3802,4,21,0,418,20,4,3,24,0,24,3,16,5,31,89,226,0,3,8,9,0,0,0,0,0,0,13,40,698,156,21,836,97,665,52,281,62,517,107,3489
POA3803,0,14,0,99,7,0,0,8,3,11,4,8,0,15,46,110,0,0,0,0,0,0,0,0,0,0,6,11,228,56,18,281,24,303,21,148,44,268,55,1446
POA3804,0,13,0,406,17,6,0,15,3,12,6,4,4,17,33,105,0,0,0,3,0,0,0,0,5,0,5,17,325,69,10,401,47,209,13,85,18,109,30,1330
POA3805,5,32,0,1137,90,15,11,78,14,48,12,23,16,55,206,559,9,0,4,4,6,3,0,0,10,4,40,80,1878,386,80,2283,358,1773,104,572,140,867,271,8712
POA3806,5,10,0,1787,88,17,7,88,9,29,0,20,9,19,180,464,6,0,5,10,3,3,0,0,0,0,18,48,2131,331,75,2542,311,1340,81,336,78,382,202,7816
POA3807,0,3,0,356,13,3,3,14,4,0,0,4,3,4,20,72,0,0,0,3,0,0,0,0,0,4,0,8,341,65,5,428,56,151,21,41,11,59,25,1198
POA3808,0,4,0,155,4,3,0,12,0,0,0,0,0,0,12,43,4,0,0,0,0,0,0,0,0,0,0,3,125,27,3,196,19,51,10,18,3,25,19,498
POA3809,0,7,0,357,25,0,0,20,5,4,0,3,4,6,69,140,0,0,0,0,0,0,0,0,0,0,14,19,680,113,27,937,195,564,44,132,37,120,97,2941
POA3810,5,9,0,640,58,4,9,70,10,43,6,14,6,21,171,414,3,0,3,3,0,0,0,0,0,3,37,62,1483,336,66,2110,366,1533,104,358,105,455,240,7145
POA3812,0,0,0,57,5,0,0,13,0,0,0,0,0,0,4,27,0,0,0,4,0,0,0,0,0,0,0,9,70,21,4,135,14,41,3,13,5,11,5,326
POA3813,0,0,0,28,3,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,39,3,21,5,8,4,12,3,118
POA3814,0,0,0,45,4,0,0,8,0,0,0,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,0,6,82,22,4,122,19,41,5,12,5,10,9,335
POA3815,0,0,0,79,8,0,0,9,0,5,0,5,0,0,10,39,0,0,0,0,0,0,0,0,0,0,0,7,104,17,9,193,29,67,10,14,5,14,14,482
POA3816,0,0,0,35,0,0,3,3,0,0,0,0,0,7,3,28,0,0,0,0,0,0,0,0,0,0,0,5,72,13,7,123,28,49,3,18,7,32,6,366
POA3818,4,0,4,216,16,0,0,23,3,15,4,4,0,9,55,135,3,0,4,0,0,0,3,0,0,3,12,22,356,107,24,670,112,323,36,93,33,114,75,1941
POA3820,0,5,0,383,22,6,3,42,0,14,9,3,0,7,74,173,0,0,0,0,0,0,0,0,0,4,4,13,438,120,30,799,122,336,35,92,23,131,79,2204
POA3821,0,0,0,72,0,0,0,15,4,3,0,3,0,0,15,41,3,0,0,0,0,0,0,0,0,0,4,12,60,24,13,172,23,41,10,20,0,14,20,399
POA3822,0,0,0,20,4,0,0,5,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,3,30,4,0,51,6,10,3,12,4,9,4,131
POA3823,0,0,0,28,0,0,0,4,0,3,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,3,43,9,0,70,16,36,8,4,4,9,8,211
POA3824,0,0,0,86,8,0,0,10,0,0,0,0,0,4,18,52,0,0,0,0,0,0,3,0,0,0,6,7,125,23,7,203,38,83,13,32,0,30,26,586
POA3825,4,3,0,223,22,4,0,27,4,13,7,4,7,20,83,191,7,0,5,4,0,0,0,0,0,6,8,25,314,92,29,563,90,268,33,137,46,218,96,1885
POA3831,0,0,0,33,3,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,7,46,19,3,69,12,36,0,10,3,14,4,212
POA3832,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,3,0,0,0,3,0,23
POA3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,3,0,5,22
POA3835,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,15,4,10,4,3,4,0,0,55
POA3840,0,0,0,159,6,4,0,19,0,9,0,3,11,18,53,122,0,0,0,0,0,0,3,0,0,4,11,19,226,56,9,434,59,209,24,100,38,223,66,1444
POA3842,0,0,0,50,0,0,0,3,4,4,0,0,0,4,9,30,0,0,5,0,0,0,0,0,0,0,4,4,69,16,7,112,23,68,8,36,7,70,17,434
POA3844,8,8,5,639,45,3,0,50,8,17,3,0,4,12,145,288,3,0,4,0,0,3,0,0,0,3,13,29,723,140,26,1166,220,452,60,160,40,191,165,3332
POA3847,0,0,0,23,3,0,0,0,0,0,3,0,0,0,8,24,0,0,0,0,0,0,0,0,0,4,0,6,47,11,6,63,7,45,5,9,5,24,13,231
POA3850,4,0,0,250,20,3,0,24,3,9,0,0,0,8,66,135,0,0,0,0,0,0,0,0,0,5,7,14,319,74,17,525,50,229,22,69,18,106,81,1505
POA3851,0,0,0,103,10,3,0,8,4,4,0,0,5,5,31,66,3,0,0,0,0,0,0,0,0,0,0,7,118,27,4,189,26,53,10,19,14,32,31,518
POA3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3854,3,0,0,45,0,0,4,0,0,0,0,4,0,4,9,20,0,0,0,5,0,0,0,0,0,0,0,5,45,0,4,84,12,28,0,7,3,9,13,200
POA3856,0,0,0,20,4,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,63,4,19,3,3,9,11,9,140
POA3857,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,15,4,4,0,0,3,3,4,40
POA3858,0,0,0,37,3,0,0,3,0,3,0,0,0,0,12,30,0,0,0,0,0,0,0,0,0,0,4,4,70,7,4,91,14,58,5,10,3,27,16,305
POA3859,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,29,10,4,34,3,12,7,0,0,3,3,103
POA3860,0,0,0,88,9,0,0,3,0,8,5,0,3,0,49,78,0,0,0,0,0,0,0,0,0,0,4,9,141,28,10,252,40,99,15,29,21,51,55,740
POA3862,0,0,0,40,3,0,0,5,0,5,0,0,0,0,28,47,0,0,0,0,0,0,0,0,0,0,0,6,74,9,3,128,27,58,13,22,6,34,32,399
POA3864,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,3,21
POA3865,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,18,0,3,0,5,0,6,0,47
POA3869,0,0,0,48,6,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,40,4,6,80,8,35,6,10,0,8,7,211
POA3870,0,0,0,13,4,0,0,0,0,3,0,0,0,10,4,20,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,33,5,18,7,8,0,20,4,129
POA3871,0,0,0,32,4,3,0,4,0,3,0,0,0,3,6,30,0,0,0,0,0,0,0,0,0,0,0,0,45,18,5,109,22,40,5,16,3,31,6,301
POA3873,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,4,0,8,0,9,0,0,3,0,4,37
POA3874,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,4,16,0,0,0,8,4,42
POA3875,4,5,0,173,17,3,0,32,3,11,0,10,0,14,57,157,3,0,0,3,0,6,0,0,0,0,3,22,351,108,29,700,87,242,38,114,22,174,61,1924
POA3878,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,5,3,31,3,7,0,5,0,13,0,91
POA3880,0,0,0,27,0,0,0,0,0,4,0,0,0,9,10,24,0,0,0,0,0,0,0,0,0,0,0,4,42,21,4,74,7,37,4,22,3,33,7,249
POA3882,0,0,0,11,3,0,0,3,0,0,0,0,0,0,4,15,0,0,5,0,0,0,0,0,0,0,0,3,34,8,3,50,9,19,6,6,0,8,3,146
POA3885,0,0,0,12,3,5,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,3,33,26,10,60,0,21,8,5,8,11,16,196
POA3886,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,10,0,0,0,9,0,35
POA3887,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,0,0,0,0,0,0,25
POA3888,0,0,0,15,9,0,0,4,4,6,0,3,0,3,7,42,0,0,0,0,0,0,0,0,0,0,0,0,41,16,3,85,9,37,10,19,6,27,12,273
POA3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
POA3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,6,0,5,3,20
POA3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4
POA3892,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,22,4,11,8,3,0,12,4,83
POA3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,17
POA3896,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,3,0,0,0,0,4,0,32
POA3898,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,12,5,3,0,0,0,3,4,43
POA3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
POA3902,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,15,0,0,0,0,0,4,5,31
POA3903,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,23,4,14,0,8,0,9,0,87
POA3904,0,0,0,16,0,0,0,0,5,4,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,23,10,7,48,8,19,0,14,0,9,11,135
POA3909,0,0,0,40,7,6,3,9,3,7,0,0,0,8,31,79,0,0,0,0,0,0,0,0,0,0,0,8,110,53,13,178,31,71,21,47,12,80,41,646
POA3910,0,7,0,594,35,3,8,39,6,14,9,11,0,18,67,201,7,0,0,12,0,0,0,0,0,0,9,30,697,138,47,1246,192,443,52,129,23,152,83,3205
POA3911,0,3,0,101,5,0,0,0,0,4,0,0,0,6,6,32,0,0,0,0,0,0,0,0,4,0,3,6,100,24,7,159,23,62,9,27,4,24,12,458
POA3912,0,4,0,358,25,0,0,28,0,6,4,9,6,11,47,134,0,0,0,0,0,3,0,0,0,0,6,18,446,86,20,809,120,278,30,71,19,112,53,2041
POA3913,3,0,0,83,4,3,0,8,0,4,0,0,0,5,12,28,0,0,0,0,0,0,0,0,0,0,0,3,84,24,4,165,17,51,4,24,13,34,14,435
POA3915,5,0,0,94,6,3,0,12,0,5,3,0,3,6,29,75,0,0,0,0,0,0,0,0,0,0,0,5,180,41,13,304,65,170,20,39,14,99,33,981
POA3916,0,6,0,33,4,3,0,3,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,24,9,3,26,0,16,4,7,0,10,0,91
POA3918,0,0,0,71,10,0,0,9,0,6,6,5,0,0,17,48,0,0,0,0,0,0,0,0,0,0,0,6,99,21,4,200,32,75,7,20,7,30,15,510
POA3919,0,0,0,37,0,0,0,10,0,3,0,3,0,4,10,32,0,0,0,0,0,0,0,0,0,0,0,3,56,22,0,139,18,63,5,25,6,31,10,380
POA3920,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,4,21,0,0,4,0,5,52
POA3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
POA3922,0,0,0,92,7,4,5,14,0,0,3,5,0,7,38,71,0,0,0,0,0,0,0,0,0,0,4,4,148,67,24,239,29,93,25,40,17,68,44,802
POA3923,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,18,5,4,22,0,7,0,3,0,0,3,57
POA3925,0,0,0,62,3,0,3,7,0,0,0,0,0,0,24,44,0,5,0,0,0,0,0,0,0,0,0,3,79,43,14,158,20,46,5,13,11,35,24,452
POA3926,0,3,0,122,10,0,0,7,0,0,0,0,0,4,10,34,0,0,0,0,0,0,0,0,0,0,0,3,82,21,7,136,27,44,11,16,8,18,7,381
POA3927,0,0,0,48,0,0,0,3,0,5,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,33,16,9,78,16,23,7,8,0,12,11,195
POA3928,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,7,0,6,3,4,0,3,0,42
POA3929,0,3,0,31,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,30,0,6,0,4,0,8,9,77
POA3930,3,18,0,1258,43,8,0,42,3,29,3,8,0,10,61,208,6,3,0,0,0,0,0,0,0,4,8,27,726,109,19,1053,128,364,32,101,25,137,72,2765
POA3931,3,3,0,618,27,4,3,46,0,18,3,11,4,14,62,195,0,0,0,4,0,0,0,0,0,0,5,16,564,131,30,969,141,360,46,97,35,165,70,2628
POA3933,0,5,0,46,0,0,0,4,0,0,0,0,0,0,3,9,0,0,0,5,0,0,0,0,0,0,0,3,32,9,0,47,9,19,0,4,0,9,5,132
POA3934,11,4,0,786,37,5,4,42,3,13,3,10,3,6,65,194,0,0,0,3,0,0,0,0,0,3,9,16,631,138,27,1051,121,337,35,103,30,92,76,2638
POA3936,0,4,0,205,15,5,0,23,0,14,3,0,0,11,34,105,0,0,0,0,0,0,0,0,0,0,7,17,230,77,29,420,72,147,26,56,14,87,50,1210
POA3937,0,0,0,76,4,0,3,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,55,17,5,64,3,23,0,11,4,12,5,198
POA3938,0,5,0,66,5,0,0,5,0,0,0,4,0,0,9,29,0,0,0,0,0,0,0,0,0,0,3,6,57,24,3,101,19,32,9,14,4,26,12,299
POA3939,0,4,0,160,19,0,3,22,6,4,3,4,0,9,48,116,0,0,0,0,0,0,0,0,0,5,6,9,213,91,31,511,82,158,37,70,22,129,59,1412
POA3940,0,0,0,21,0,0,5,3,0,0,3,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,3,49,19,7,85,24,40,7,24,8,41,8,317
POA3941,0,0,0,160,16,8,6,23,10,14,4,6,3,5,41,129,3,0,0,3,0,0,0,0,0,0,0,6,194,100,28,391,76,185,37,83,25,112,47,1275
POA3942,0,3,0,60,6,0,0,7,0,9,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,3,38,13,0,60,15,37,14,15,0,19,3,218
POA3943,0,0,0,42,0,0,0,0,0,3,4,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,34,5,24,3,11,0,15,3,123
POA3944,0,3,0,16,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,4,0,0,0,0,0,27
POA3945,0,0,0,13,0,0,0,3,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,20,6,3,41,8,14,6,9,0,3,9,110
POA3946,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,3,0,6,0,32
POA3950,0,0,0,50,10,3,0,4,0,0,3,4,0,0,13,44,0,0,0,0,0,0,0,0,0,3,0,7,96,18,5,187,23,75,12,30,8,46,13,516
POA3951,0,0,0,15,5,0,0,5,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,49,9,10,0,8,0,0,7,129
POA3953,0,0,0,94,13,0,0,18,0,8,0,0,0,4,27,77,0,0,0,0,0,0,0,0,0,0,4,7,186,54,13,307,38,113,10,38,13,38,30,840
POA3954,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,15,4,0,0,4,0,3,0,44
POA3956,0,0,0,36,5,0,0,5,0,3,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,9,59,14,13,83,12,39,3,18,9,17,7,267
POA3957,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,20,4,3,3,3,0,3,0,38
POA3958,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,3,3,0,0,0,0,0,29
POA3959,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,22,8,3,40,11,12,0,5,0,11,4,118
POA3960,0,0,0,16,6,0,0,8,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,4,4,32,16,0,66,9,16,3,11,0,23,8,187
POA3962,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,0,0,0,0,0,6,9,3,0,19,3,4,4,4,0,12,9,64
POA3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,17
POA3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8
POA3966,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,24,0,10,3,3,0,3,0,54
POA3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,9
POA3971,0,0,0,23,7,0,5,0,6,0,3,3,0,6,12,36,0,0,0,0,0,0,0,0,0,0,0,6,78,20,6,98,8,47,5,11,0,32,15,335
POA3975,0,7,0,442,20,0,4,20,0,13,0,3,5,16,78,163,4,0,0,3,0,0,0,0,0,0,20,32,907,133,21,818,108,589,41,170,44,206,107,3150
POA3976,5,14,0,217,18,0,0,16,3,31,0,17,8,22,90,211,0,0,0,0,0,3,0,0,4,8,19,31,623,138,16,633,98,926,33,344,80,545,129,3584
POA3977,11,29,0,1749,145,20,20,116,30,96,10,45,26,60,453,1015,12,4,12,18,4,6,0,3,8,9,63,143,4021,811,186,4808,738,3393,206,1095,257,1170,572,17249
POA3978,0,7,0,716,36,4,11,24,8,30,3,10,7,15,218,369,4,0,5,9,0,0,0,0,3,0,32,47,1833,419,68,2103,441,1406,105,344,92,335,282,7427
POA3979,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,16,0,0,0,3,0,4,0,42
POA3980,0,0,0,55,3,0,5,8,0,3,0,0,0,3,15,39,0,0,0,0,0,0,0,0,3,0,3,7,104,17,11,173,31,80,9,19,7,20,19,487
POA3981,0,4,0,68,9,4,6,10,0,9,0,0,0,0,19,49,5,0,0,0,0,0,0,0,0,0,6,14,147,38,10,261,34,105,13,25,10,32,24,694
POA3984,0,4,0,52,13,7,0,14,0,3,3,0,5,3,16,58,3,0,0,0,0,0,0,0,0,0,7,10,144,30,13,203,45,146,15,39,19,50,27,734
POA3987,0,0,0,20,8,3,3,0,0,0,0,0,4,0,8,23,0,0,0,0,0,0,0,0,0,0,0,6,48,17,9,66,14,26,0,5,3,10,6,211
