POA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
POA3036,0,0,0,6,15,3,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,19,28,19,24,4,114,3,6,7,21,10,12,12,12,8,98,107,302,363,603,436,437,404,232,141,3036,0,0,0,0,0,0,0,0,0,0,259,634,678,990,623,557,387,208,126,4467,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,5,5,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,7,0,13,0,0,0,9,9,4,7,4,0,32,0,0,0,3,4,22,28,14,4,79,0,0,0,0,0,4,3,5,0,16,0,0,4,9,15,22,28,24,14,108,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,5,7,0,0,6
POA3037,4,15,38,350,234,173,57,15,11,895,0,0,0,0,3,7,0,4,4,18,0,0,4,6,3,0,0,0,0,15,6,43,97,408,354,367,204,100,63,1649,48,125,92,290,102,102,71,36,11,876,1364,3644,3663,7209,4083,2947,1799,831,381,25927,0,4,16,40,16,9,0,0,0,86,2658,6585,6040,7787,4199,2013,715,329,150,30486,0,5,0,33,13,14,6,0,0,68,0,0,0,61,47,54,45,36,6,252,0,0,0,10,8,8,0,0,0,28,0,0,0,6,3,8,12,0,0,29,0,3,3,18,4,3,5,0,0,31,0,4,7,48,70,57,36,26,3,245,0,16,21,162,63,62,40,9,6,377,0,0,0,41,90,161,134,91,25,542,0,28,40,152,70,79,75,37,16,497,3,14,28,105,92,114,69,55,23,505,0,6,11,65,47,30,23,10,6,192,0,0,0,4,10,10,0,0,0,32
POA3038,0,8,18,110,141,121,55,18,6,484,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,13,29,118,129,181,168,96,24,757,18,43,46,113,81,61,60,27,6,447,537,1334,1753,2922,2021,2375,1573,713,262,13488,0,3,3,5,0,0,0,0,0,13,1065,2427,3115,4179,2241,2064,840,210,90,16226,0,0,4,3,3,7,3,0,0,14,0,0,0,29,25,41,23,14,3,127,0,0,0,3,0,0,0,0,0,12,0,0,4,4,5,7,4,0,0,29,0,0,4,0,3,5,4,0,0,22,0,0,0,6,16,14,16,17,0,73,0,8,13,80,32,60,34,7,9,239,0,5,0,14,43,133,139,152,40,531,0,3,14,29,32,79,66,36,11,266,0,13,12,44,49,88,61,31,13,301,0,0,0,8,22,22,10,6,4,67,0,0,0,7,3,7,0,5,3,23
POA3039,0,3,3,28,27,11,9,8,5,94,0,0,0,0,0,0,3,0,0,11,0,0,0,8,0,0,0,0,0,6,0,0,25,164,30,33,28,13,11,310,4,19,15,78,26,35,17,38,10,242,357,753,925,2843,1119,986,708,439,268,8401,0,0,0,0,0,0,0,0,0,0,695,1345,1505,3427,1571,1381,790,256,168,11128,0,0,0,4,0,0,0,0,0,4,0,0,0,9,0,4,0,0,0,17,0,0,0,31,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,8,0,4,0,16,12,4,7,0,0,42,0,0,0,13,3,4,8,0,0,29,0,12,12,109,21,26,23,11,8,223,0,0,0,4,5,7,10,9,0,42,0,0,0,6,4,8,3,9,0,35,3,12,23,136,66,48,55,27,13,381,0,0,0,8,0,6,0,0,0,14,0,0,0,19,3,3,0,0,0,32
POA3040,0,7,13,65,48,21,19,3,0,177,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,14,17,189,68,53,41,29,18,433,18,27,41,154,48,48,36,29,30,428,522,1438,1798,3852,2076,1748,1205,662,423,13727,0,0,0,0,0,0,0,0,0,0,1027,2671,3158,4860,2972,2461,1467,614,358,19589,0,3,0,20,0,0,0,0,0,23,0,0,0,15,3,7,0,0,0,24,0,0,0,35,0,3,0,0,0,40,0,0,0,0,4,0,0,0,0,4,0,11,4,25,10,6,5,6,0,58,0,0,0,9,7,0,0,4,0,27,0,17,24,124,64,45,39,17,3,335,0,3,0,8,8,22,18,19,6,74,0,3,0,21,11,13,14,14,9,86,0,16,30,115,76,108,73,36,19,477,0,0,0,7,11,3,3,0,0,27,0,0,3,5,8,3,0,0,0,17
POA3041,0,4,4,23,17,6,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,63,23,24,18,6,7,162,5,16,16,51,31,15,22,8,6,175,269,847,843,1673,1029,844,656,323,189,6675,0,0,0,4,0,0,0,0,0,4,513,1610,1577,2156,1513,1183,810,331,167,9867,0,0,0,9,0,5,4,0,0,22,0,0,0,8,4,4,9,0,0,16,0,0,0,17,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,3,0,9,4,4,0,0,0,19,0,0,0,4,7,0,0,0,0,18,0,6,5,62,23,37,10,5,0,142,0,0,0,4,6,3,4,0,4,22,0,0,0,8,6,3,14,7,4,40,3,14,9,48,49,45,41,24,9,238,0,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,4
POA3042,0,4,3,18,17,13,9,3,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,87,34,33,29,24,22,238,13,15,16,75,38,31,35,29,17,268,491,933,791,2427,1182,996,891,629,286,8625,0,0,0,0,0,0,0,0,0,4,983,1728,1516,3634,1757,1249,745,389,170,12167,0,0,0,3,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,15,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,27,0,0,6,0,3,14,12,3,0,33,0,0,11,52,26,39,22,7,3,155,0,0,0,9,3,15,26,28,8,97,0,0,0,6,5,9,7,12,9,42,0,14,9,52,53,42,53,28,13,268,0,0,4,9,5,5,3,0,4,28,0,0,0,6,0,0,4,0,0,10
POA3043,0,0,7,23,10,12,4,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,45,46,152,59,81,81,56,15,532,10,33,33,108,42,35,49,44,25,375,493,976,853,2483,1120,1064,1139,705,211,9047,0,0,0,0,4,0,0,0,0,3,972,1664,1430,3456,1385,980,868,466,110,11334,0,0,0,5,0,0,0,0,0,8,0,0,0,8,3,23,9,5,0,48,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,17,0,0,0,3,0,3,0,0,0,18,0,0,14,39,27,21,21,12,4,135,0,0,0,8,5,17,36,36,8,107,0,4,9,10,11,24,60,53,21,196,0,7,12,36,16,49,51,55,22,255,0,0,3,23,30,36,13,5,0,102,0,0,0,0,0,4,0,0,0,11
POA3044,0,4,13,69,33,16,9,0,0,138,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,14,10,27,14,208,47,37,43,39,9,432,22,46,41,173,65,40,48,41,47,527,851,1727,1489,4924,2026,1492,990,715,648,14847,0,0,0,0,0,0,0,0,0,0,1604,3002,2617,6067,2777,1955,873,356,430,19681,0,0,3,32,0,0,0,0,0,49,0,0,0,12,0,4,3,0,0,18,0,5,3,52,8,4,0,0,0,67,0,0,0,8,0,0,0,0,0,10,0,5,0,27,3,4,0,3,0,43,0,0,5,10,10,10,8,0,0,41,0,10,23,159,37,41,39,4,3,319,0,0,0,7,4,4,0,5,0,24,0,12,7,28,13,7,23,22,13,125,0,25,24,189,85,68,35,33,24,483,0,0,0,17,7,15,8,6,3,52,0,0,0,17,4,7,0,0,0,32
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,0,0,16,3,4,4,6,0,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,0,3,9,76,34,41,25,3,4,191,0,0,0,4,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,11,8,48,59,309,82,84,77,65,47,780,66,115,99,363,119,78,69,66,48,1023,1285,1841,1989,6560,1999,1735,1226,1101,747,18483,0,0,0,24,0,0,0,0,0,32,2419,2967,2623,6080,2205,1804,933,579,456,20067,0,3,7,64,4,7,0,0,0,90,0,0,0,15,9,18,7,0,0,55,0,9,0,33,6,4,5,0,0,53,0,0,0,0,4,0,0,0,0,4,0,3,0,26,9,0,0,0,0,44,0,0,0,13,8,6,0,3,3,38,0,6,32,221,68,91,49,19,9,496,0,0,3,3,15,22,20,34,17,109,4,10,4,39,10,17,35,36,23,173,3,18,7,152,75,67,59,41,24,449,0,6,0,36,15,12,0,5,0,74,0,0,0,14,0,4,4,5,0,28
POA3047,0,6,9,49,48,48,22,5,4,192,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,5,98,88,283,112,90,60,35,22,782,59,130,106,297,117,98,71,55,26,951,735,1436,1387,3109,1132,1040,687,489,206,10225,0,3,7,27,5,4,0,0,0,59,1357,2141,1717,2134,636,605,310,259,117,9274,0,0,4,48,14,4,0,0,0,75,0,0,0,14,5,13,14,7,4,56,0,0,0,10,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,4,0,0,14,0,4,5,53,17,27,13,4,0,125,0,0,0,6,7,8,12,13,6,47,0,3,9,19,4,12,21,18,6,91,0,0,3,12,12,32,33,22,12,126,0,0,5,29,8,16,3,0,0,60,0,0,0,0,0,5,0,0,0,10
POA3048,0,3,6,46,53,65,34,9,10,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77,64,245,118,120,77,59,15,771,46,93,83,216,85,82,47,42,3,695,609,1269,1264,2477,1151,1111,752,389,135,9157,0,0,0,0,0,0,0,0,0,9,1075,1984,1809,1995,542,475,296,156,48,8386,0,7,0,40,0,0,6,0,0,54,0,0,0,15,4,6,0,5,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,7,4,9,0,28,0,3,5,17,17,20,0,3,0,68,0,0,0,5,3,8,15,10,5,49,0,10,8,24,6,21,13,14,0,99,0,0,4,8,4,27,17,19,10,90,0,0,0,10,17,10,11,8,0,53,0,0,0,0,0,0,0,0,0,4
POA3049,0,3,0,7,14,8,0,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,73,35,37,33,28,5,245,14,33,25,66,31,20,21,15,5,234,264,546,600,1311,699,721,547,272,91,5059,0,0,0,7,0,0,0,0,0,10,511,969,1022,1828,908,815,494,155,46,6747,0,0,0,4,0,0,0,0,0,9,0,0,0,7,0,10,3,0,0,30,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,13,0,0,0,0,0,4,0,0,0,8,0,6,3,30,9,13,0,3,0,60,0,0,0,5,0,10,13,22,0,41,0,0,4,10,9,6,14,6,10,68,0,0,0,19,20,41,50,27,9,168,0,0,4,7,3,13,0,3,0,36,0,0,0,0,0,0,0,0,0,3
POA3051,0,9,33,80,61,43,22,4,9,248,0,0,0,5,0,0,5,0,0,10,0,0,4,4,0,0,0,0,0,10,0,23,74,317,83,53,41,19,8,622,34,64,136,288,64,55,33,13,14,690,274,575,1480,3360,781,569,385,169,71,7670,0,0,3,0,0,0,0,0,0,6,460,821,1482,2904,668,494,325,130,35,7327,0,0,9,12,4,0,0,0,0,17,0,0,0,5,3,5,5,0,0,18,0,0,4,36,0,0,0,0,0,42,0,0,6,5,3,4,0,0,0,18,0,5,9,30,8,0,0,0,0,53,0,0,0,20,4,0,4,9,4,43,7,30,332,481,84,87,75,36,25,1150,0,0,0,3,3,0,5,7,0,14,0,0,4,12,0,0,5,3,0,33,5,15,35,155,32,46,34,14,4,342,0,0,3,4,0,3,3,0,0,18,0,4,9,38,4,4,0,0,0,50
POA3052,0,0,9,13,6,8,4,3,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,10,35,105,15,3,4,7,8,186,9,0,93,77,16,15,11,4,6,231,87,135,1583,1165,225,200,186,126,114,3826,0,3,5,5,0,0,0,0,0,10,152,221,1883,1103,215,200,190,145,72,4177,0,0,5,4,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,3,0,0,7,17,0,0,0,0,0,34,0,0,0,10,0,0,3,0,0,20,6,3,106,134,19,27,16,9,30,346,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,14,4,3,97,56,19,34,19,18,6,242,0,0,0,4,0,0,0,0,0,4,0,0,4,7,0,0,4,0,0,18
POA3053,0,0,49,49,32,27,11,11,0,179,0,0,0,4,0,5,0,0,0,3,0,0,3,4,0,0,0,0,0,12,3,10,113,290,60,55,29,30,9,586,4,18,127,215,41,25,27,12,3,474,146,254,2593,3520,487,445,371,238,132,8188,0,0,6,4,0,0,0,0,0,13,261,401,1692,2534,386,348,338,216,89,6265,0,0,24,32,0,0,0,0,0,55,0,0,0,4,0,0,0,0,0,3,0,0,3,30,4,0,0,0,0,40,0,0,11,10,0,0,0,0,0,24,0,4,12,42,5,6,0,0,0,62,0,0,6,44,0,6,4,0,0,59,6,13,1232,834,52,52,33,10,12,2238,0,0,0,0,0,5,6,0,0,13,0,6,5,3,5,7,6,3,0,38,0,0,68,146,35,29,35,19,7,337,0,0,4,3,0,0,0,0,0,14,0,0,3,37,4,3,0,0,0,51
POA3054,0,0,0,3,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,4,9,61,16,17,11,6,5,131,6,5,13,46,23,13,16,5,4,138,150,278,619,1717,464,415,386,214,93,4343,0,0,0,3,0,0,0,0,0,8,299,486,938,2371,623,578,470,245,49,6049,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,3,13,9,6,0,0,0,29,0,0,0,7,0,0,0,0,0,13,0,0,0,7,4,9,5,4,0,35,0,0,0,0,0,3,5,0,5,14,0,4,0,0,0,0,7,0,0,12,6,22,18,112,42,34,48,20,7,305,0,0,0,3,0,0,0,0,0,11,0,0,0,23,8,0,3,0,0,45
POA3055,0,3,4,34,11,11,5,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,6,13,183,32,24,32,14,9,313,4,16,32,119,19,21,24,19,9,270,330,606,947,3242,893,706,506,324,181,7746,0,0,0,0,0,0,0,0,0,0,650,1036,1427,3916,1264,833,462,158,83,9827,0,3,6,23,6,0,3,0,0,37,0,0,0,7,3,6,0,0,0,13,0,0,0,35,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,3,24,12,3,5,0,0,46,0,0,5,24,0,6,0,0,0,43,0,3,21,95,19,27,20,7,0,192,0,0,0,0,6,3,6,9,3,21,0,0,0,12,0,5,6,0,7,24,9,15,33,177,60,52,24,13,4,389,0,0,0,13,0,3,3,0,0,19,0,4,4,31,0,3,0,0,0,50
POA3056,0,0,11,39,19,24,8,4,0,104,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,14,3,7,31,248,40,20,29,18,12,413,8,13,57,163,40,29,27,18,12,359,472,760,1605,5973,1379,1092,785,516,268,12846,0,0,0,4,0,0,0,0,0,4,927,1424,2302,7601,1981,1358,689,198,59,16541,0,0,0,20,0,6,0,0,0,23,0,0,0,5,0,3,0,0,0,12,0,0,4,70,3,0,0,0,0,79,0,0,0,3,0,0,0,0,0,6,0,0,9,78,13,4,3,0,0,110,0,3,0,34,3,7,4,0,0,58,0,5,48,149,24,35,26,15,8,306,0,0,0,4,4,10,6,5,4,31,0,0,0,15,0,12,10,3,0,43,10,22,86,449,125,115,63,26,5,893,0,0,0,8,6,3,0,0,0,14,0,0,5,85,7,3,0,0,0,111
POA3057,0,3,9,27,3,10,3,3,0,58,0,0,0,5,4,0,0,0,0,3,0,0,5,8,0,0,0,0,0,7,0,5,14,185,22,20,18,11,0,275,5,12,22,132,22,18,19,11,9,250,250,364,809,3776,706,517,339,215,98,7063,0,0,0,0,0,0,0,0,0,0,457,678,1102,4584,943,608,278,86,22,8761,0,3,0,12,0,0,0,0,0,15,0,0,0,10,0,0,0,0,0,11,0,0,0,47,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,4,0,56,7,0,0,0,0,72,0,0,0,17,3,0,0,0,0,22,0,0,28,72,8,6,10,4,0,137,0,0,0,6,0,3,4,4,6,19,0,0,0,3,5,3,7,4,3,24,3,9,41,306,73,41,25,13,0,513,0,0,0,9,3,0,0,0,0,12,0,0,0,46,4,0,3,0,0,51
POA3058,0,0,14,31,26,18,18,4,0,122,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,0,9,3,17,21,240,77,63,49,30,30,521,26,41,57,202,70,74,48,60,66,646,965,1741,1906,6220,2511,1803,1276,927,591,17941,0,0,0,4,0,0,0,0,0,7,1873,3310,3146,8197,3354,1996,877,247,154,23162,0,5,9,25,5,0,3,0,0,53,0,0,0,8,3,0,0,0,3,24,0,7,0,40,3,0,3,0,0,54,0,0,0,3,4,0,3,0,0,12,5,0,3,59,16,6,4,0,0,90,0,0,0,30,10,4,0,0,0,49,0,12,43,189,70,100,71,16,8,503,0,0,0,5,3,20,22,28,15,88,0,4,8,22,4,25,30,6,6,107,8,20,37,387,171,127,56,29,13,844,0,0,0,14,7,4,0,0,4,31,0,0,5,44,7,5,7,0,0,73
POA3059,0,0,4,12,10,3,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,13,6,16,28,142,87,86,68,15,4,447,12,29,29,92,37,44,27,12,0,282,697,1487,1448,3196,1482,1291,730,248,76,10659,0,0,0,12,0,0,0,0,0,13,1460,2627,2452,3721,1490,1206,430,86,18,13473,0,0,7,23,12,3,0,0,0,42,0,0,0,19,8,9,5,8,0,45,0,0,0,6,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,10,5,4,0,0,0,25,0,0,0,0,4,3,0,0,0,13,0,8,7,41,14,11,6,7,0,114,0,0,0,6,4,34,35,39,0,122,0,11,11,46,31,39,36,8,0,182,0,18,14,32,33,41,25,13,0,173,0,3,6,44,23,23,15,0,0,110,0,0,0,0,0,0,0,0,0,12
POA3060,0,0,0,20,10,17,4,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,17,89,29,33,21,29,14,267,27,83,44,136,34,32,25,30,26,445,536,951,779,2104,714,641,473,486,311,6993,0,10,8,25,9,5,0,0,0,58,970,1445,1072,1798,729,524,192,103,78,6915,0,24,24,137,48,30,16,0,0,282,0,0,0,5,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,9,37,17,20,19,0,0,94,0,0,0,3,0,3,10,11,17,52,0,8,0,12,3,9,11,16,9,61,0,0,4,39,10,7,4,4,4,88,0,0,0,9,6,5,5,0,0,27,0,0,0,5,0,7,0,4,0,10
POA3061,0,0,0,11,3,3,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,32,24,12,20,10,10,123,10,16,7,41,17,23,18,11,5,154,163,337,272,620,265,235,268,180,60,2394,0,0,0,0,0,0,0,0,0,0,305,529,437,608,189,124,62,31,7,2289,0,0,0,3,4,0,0,0,0,13,0,0,0,3,0,0,4,4,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,24,0,0,0,0,0,0,6,23,0,33,0,0,3,3,0,6,4,9,0,26,0,0,3,4,3,7,3,3,0,23,0,0,0,3,5,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,5,0,8,3,0,0,0,15,8,29,49,52,50,39,31,14,5,281,0,0,0,0,0,0,0,0,0,0,15,66,85,76,69,58,36,18,4,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3064,0,6,12,126,52,31,16,6,0,249,0,0,0,4,0,0,0,0,0,12,0,5,11,51,19,0,0,0,0,91,36,280,374,1137,541,391,213,82,39,3091,209,460,295,990,282,178,118,53,21,2599,5129,9118,7413,20687,6249,4543,2535,1008,321,57000,0,19,69,176,43,23,3,0,0,338,9841,13923,8596,12442,4059,2844,1346,522,140,53711,0,20,13,150,42,27,18,4,0,266,0,0,5,42,13,33,14,4,0,109,0,5,5,21,3,0,0,0,0,31,4,0,4,16,4,3,0,0,0,34,4,13,16,27,10,5,0,0,0,72,0,0,0,12,13,27,6,4,3,64,0,10,25,170,65,63,23,7,0,366,0,0,0,13,28,40,37,24,5,155,0,30,27,155,37,70,43,22,3,394,5,63,69,143,88,159,105,67,18,715,0,10,56,321,143,113,66,14,0,734,0,0,0,16,4,9,5,0,0,36
