POA_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA3854,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,10,0,0,0,0,10,52,0,0,0,0,52,57,0,0,0,0,57,35,0,0,0,0,40,14,0,0,0,0,14,18,0,0,0,0,18,9,0,0,0,0,9,11,0,0,0,0,11,224,0,0,0,0,219
POA3856,8,0,0,0,0,8,7,0,0,0,0,7,8,0,0,0,0,8,10,0,0,0,0,10,15,0,0,0,0,15,45,0,0,0,0,44,44,0,0,0,0,45,29,0,0,0,0,29,7,0,0,0,0,7,9,0,0,0,0,9,7,0,0,0,0,9,7,0,0,0,0,7,199,6,0,0,0,198
POA3857,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,43,0,0,0,0,43
POA3858,23,0,0,0,0,23,15,0,0,0,0,11,15,0,0,0,0,15,40,0,0,0,0,40,53,0,0,0,0,53,92,0,0,0,0,92,65,0,0,0,0,65,34,0,0,0,0,34,13,0,0,0,0,13,3,0,0,0,0,3,6,0,0,0,0,6,23,0,0,0,0,23,380,0,0,0,0,386
POA3859,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,14,0,0,0,0,14,25,0,0,0,0,28,25,0,0,0,0,25,19,0,0,0,0,19,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,7,0,0,0,0,7,111,0,0,0,0,111
POA3860,40,0,0,0,0,43,40,0,0,0,0,39,31,0,0,0,0,30,83,0,0,0,0,83,121,0,0,0,0,119,281,0,0,0,0,282,207,0,0,0,0,207,110,0,0,0,0,110,50,0,0,0,0,50,25,0,0,0,0,25,21,0,0,0,0,21,56,0,0,0,0,56,1051,0,6,0,0,1059
POA3862,26,0,0,0,0,26,14,0,0,0,0,14,9,0,0,0,0,9,27,0,0,0,0,27,47,0,0,0,0,47,166,0,0,0,0,166,117,0,0,0,0,120,81,0,0,0,0,80,19,0,0,0,0,19,15,0,0,0,0,15,13,0,0,0,0,13,39,0,0,0,0,39,566,0,0,0,0,566
POA3864,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,35
POA3865,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14,29,0,0,0,0,29,15,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,76
POA3869,14,0,0,0,0,14,3,0,0,0,0,3,7,0,0,0,0,7,10,0,0,0,0,10,26,0,0,0,0,26,72,0,0,0,0,72,60,0,0,0,0,60,43,0,0,0,0,43,15,0,0,0,0,15,7,0,0,0,0,7,6,0,0,0,0,6,19,0,0,0,0,19,287,0,0,0,0,287
POA3870,9,0,0,0,0,9,8,0,0,0,0,8,5,0,0,0,0,5,14,0,0,0,0,14,26,0,0,0,0,26,53,0,0,0,0,53,24,0,0,0,0,24,26,0,0,0,0,26,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,205,0,0,0,0,202
POA3871,15,0,0,0,0,15,14,0,0,0,0,14,20,0,0,0,0,20,23,0,0,0,0,23,39,0,0,0,0,39,90,0,0,0,0,90,93,0,0,0,0,93,58,0,0,0,0,58,23,0,0,0,0,23,12,0,0,0,0,14,15,0,0,0,0,15,26,0,0,0,0,26,431,3,0,0,0,429
POA3873,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,3,0,0,0,0,3,10,0,0,0,0,10,12,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,45,0,0,0,0,45
POA3874,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,9,5,0,0,0,0,5,16,0,0,0,0,16,8,0,0,0,0,8,5,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,69,0,0,5,0,72
POA3875,105,11,0,0,0,115,68,0,0,0,0,72,72,5,0,0,0,78,143,0,0,0,0,149,219,8,3,0,0,226,589,11,0,0,0,598,485,5,0,0,0,492,300,5,0,0,0,302,86,0,0,0,0,81,71,0,0,0,0,71,44,0,0,0,0,47,131,4,0,0,0,133,2317,47,3,0,0,2371
POA3878,14,0,0,0,0,14,5,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,16,0,0,0,0,16,30,0,0,0,0,30,40,0,0,0,0,40,29,0,0,0,0,28,3,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,6,6,0,0,0,0,10,164,0,0,0,0,164
POA3880,20,6,0,0,0,27,13,6,0,0,0,20,11,0,0,0,0,9,31,7,0,0,0,40,36,4,0,0,0,36,86,3,0,0,0,90,66,0,0,0,0,62,37,0,0,0,0,36,12,0,0,0,0,12,12,0,0,0,0,12,3,0,0,0,0,8,24,0,0,0,0,28,347,29,0,0,6,376
POA3882,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,11,0,0,0,0,11,31,0,0,0,0,31,48,0,0,0,0,48,54,0,0,0,0,54,13,0,0,0,0,13,7,0,0,0,0,7,5,0,0,0,0,5,8,0,0,0,0,8,194,0,0,0,0,194
POA3885,11,0,0,0,0,12,14,0,0,0,0,14,3,0,0,0,0,3,16,0,0,0,0,22,36,0,0,0,0,36,67,0,0,0,0,67,55,0,0,0,0,55,32,0,0,0,0,32,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18,276,0,3,0,0,274
POA3886,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,43,0,0,0,0,43
POA3887,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,34,0,0,0,0,34
POA3888,23,0,0,0,0,23,26,0,0,0,0,28,24,0,0,0,0,24,31,0,0,0,0,31,41,0,0,0,0,38,66,0,0,0,0,66,35,0,0,0,0,36,26,0,0,0,0,26,11,0,0,0,0,11,8,0,0,0,0,8,6,0,0,0,0,6,22,3,0,0,0,22,307,6,0,0,0,312
POA3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,23,0,0,0,4,23
POA3890,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,19
POA3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
POA3892,9,0,0,0,0,9,4,0,0,0,0,3,5,0,0,0,0,5,11,0,0,0,0,11,3,0,0,0,0,3,21,0,0,0,0,17,15,0,0,0,0,15,13,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,97,0,0,0,0,95
POA3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3895,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,0,0,0,0,21
POA3896,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,0,35
POA3898,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,23,0,0,0,0,24,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,63,0,0,0,0,68
POA3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
POA3902,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,49,0,0,0,0,50
POA3903,7,0,0,0,0,7,4,0,0,0,0,4,5,0,0,0,0,5,8,0,0,0,0,7,11,0,0,0,0,11,34,0,0,0,0,34,17,0,0,0,0,17,17,0,0,0,0,17,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,112,0,0,0,0,114
POA3904,15,0,0,0,0,15,9,0,0,0,0,9,13,0,0,0,0,13,13,0,0,0,0,13,16,0,0,0,0,16,47,0,0,0,0,51,36,0,0,0,0,36,24,0,0,0,0,24,10,0,0,0,0,10,17,0,0,0,0,17,10,0,0,0,0,10,13,0,0,0,0,13,210,0,0,0,0,206
POA3909,51,3,0,0,0,59,33,4,0,0,0,32,28,0,0,0,0,28,42,0,0,0,0,45,93,4,0,0,0,96,205,3,0,0,3,208,140,0,0,0,0,143,104,0,0,0,0,105,27,0,0,0,0,27,31,0,0,0,0,31,14,0,0,0,0,14,47,6,0,0,0,42,808,25,0,0,4,836
POA3910,167,17,0,0,0,187,64,17,0,0,0,77,52,8,0,0,0,57,107,16,0,0,0,121,172,14,0,0,0,190,446,87,0,0,0,536,623,117,0,0,0,736,1003,94,0,0,0,1101,509,22,0,0,0,529,329,4,0,0,0,330,153,7,0,0,0,157,239,24,0,0,0,263,3858,416,0,6,0,4286
POA3911,40,0,0,0,0,42,7,5,0,0,0,14,11,0,0,0,0,9,20,3,0,0,0,23,17,0,0,0,0,18,73,3,0,0,0,76,101,11,0,0,0,111,117,8,0,0,0,120,57,0,0,0,0,58,71,0,0,0,0,71,44,0,0,0,0,44,35,0,0,0,0,41,594,33,0,0,0,628
POA3912,106,14,0,0,0,118,58,9,0,0,0,69,37,3,0,0,0,41,66,11,0,0,0,74,101,9,0,0,0,111,295,51,3,0,0,344,392,56,0,0,0,448,592,35,7,0,0,636,309,8,0,0,0,317,238,5,0,0,0,241,132,4,0,0,0,133,157,13,0,0,0,169,2481,211,19,0,0,2701
POA3913,30,0,0,0,0,30,13,0,0,0,0,13,6,0,0,0,0,6,17,0,0,0,0,18,26,0,0,0,0,29,69,10,0,0,0,78,86,7,0,0,0,100,142,6,0,0,0,149,58,0,0,0,0,58,49,0,0,0,0,46,30,0,0,0,0,32,37,3,0,0,0,35,554,42,0,0,0,595
POA3915,55,8,0,0,0,62,24,0,0,0,0,28,9,8,0,0,0,21,44,4,0,0,0,46,44,16,0,0,0,67,166,40,7,0,0,214,275,51,0,0,0,324,312,29,0,0,0,339,93,4,0,0,0,100,59,7,0,0,0,65,52,0,0,0,0,57,72,13,0,0,0,79,1208,185,18,0,0,1406
POA3916,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,13,0,0,0,0,13,8,0,0,0,0,8,8,0,0,0,0,8,7,0,0,0,0,7,24,0,0,0,0,24,10,0,0,0,0,10,90,0,0,0,0,90
POA3918,26,0,0,0,0,26,12,0,0,0,0,16,11,3,0,0,0,16,24,0,0,0,0,24,27,8,0,0,0,34,80,9,0,0,0,82,91,7,0,0,0,100,142,7,0,0,0,153,81,0,0,0,0,77,61,0,0,0,0,61,34,0,0,0,0,34,48,0,0,0,0,48,648,26,3,0,0,676
POA3919,20,4,0,0,0,24,9,3,0,0,0,16,7,0,0,0,0,12,22,4,0,0,0,26,32,9,0,0,0,41,83,21,0,0,0,102,107,25,0,0,0,132,155,9,0,0,0,160,38,0,0,0,0,35,21,0,0,0,0,21,7,0,0,0,0,13,35,4,0,0,0,41,542,80,0,0,0,628
POA3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
POA3922,49,6,4,0,0,56,34,0,0,0,0,34,32,0,0,0,0,31,45,3,0,0,0,47,76,6,0,0,0,80,180,8,9,0,0,193,219,0,3,0,0,230,167,3,0,0,0,172,77,0,0,0,0,77,56,0,0,0,0,57,38,0,0,0,0,37,64,3,0,0,0,68,1028,36,13,0,6,1079
POA3923,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,4,15,0,0,0,0,15,9,0,0,0,0,9,15,0,0,0,0,15,14,0,0,0,0,14,4,0,0,0,0,7,0,0,0,0,0,3,4,0,0,0,0,4,83,5,0,0,0,85
POA3925,26,0,0,0,0,31,10,0,0,0,0,13,7,0,0,0,0,12,24,3,0,0,0,31,32,7,0,0,0,37,98,3,0,0,0,105,86,3,3,0,0,92,101,10,0,0,0,110,37,6,0,0,0,42,26,3,0,0,0,27,13,0,0,0,0,11,37,3,0,0,0,37,504,41,7,0,0,554
POA3926,17,0,0,0,0,18,6,0,0,0,0,9,9,0,0,0,0,9,4,0,0,0,0,4,13,0,0,0,0,14,46,0,0,0,0,50,57,0,0,0,0,59,63,0,0,0,0,63,57,0,0,0,0,63,55,0,0,0,0,55,60,0,0,0,0,60,30,0,0,0,0,30,414,4,0,0,0,421
POA3927,8,0,0,0,0,8,4,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,17,0,0,0,0,17,13,0,0,0,0,13,46,0,0,0,0,46,24,0,0,0,0,28,22,0,0,0,0,22,19,0,0,0,0,15,14,0,0,0,0,14,180,5,0,0,0,187
POA3928,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,6,0,0,0,0,6,14,0,0,0,0,14,7,0,0,0,0,7,51,0,0,0,0,51
POA3929,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,11,0,0,0,0,11,9,0,0,0,0,9,5,0,0,0,0,5,25,0,0,0,0,25,12,0,0,0,0,12,87,0,0,0,0,88
POA3930,128,4,4,0,0,137,39,5,0,0,0,43,24,0,0,0,0,24,44,0,3,0,0,52,62,4,4,0,0,70,203,4,12,0,0,214,201,13,12,0,0,223,396,9,3,0,0,417,369,0,5,0,0,366,506,4,0,0,4,514,549,0,0,0,0,549,175,0,0,0,0,177,2693,45,40,0,4,2780
POA3931,157,17,12,0,0,190,44,5,9,0,0,53,52,5,4,0,0,61,88,8,3,0,0,96,118,5,8,0,0,135,264,27,22,0,0,310,386,37,35,0,0,452,671,43,44,0,0,757,428,26,14,0,0,464,329,20,9,0,0,352,245,23,6,0,0,275,187,9,10,0,0,203,2961,214,179,0,0,3356
POA3933,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,9,0,0,0,0,9,12,0,0,0,0,12,6,0,0,0,0,6,17,0,0,0,0,17,42,0,0,0,0,42,12,0,0,0,0,12,122,0,0,0,0,122
POA3934,145,20,0,0,0,160,43,9,0,0,0,47,28,3,0,0,0,31,57,13,0,0,0,64,74,11,0,0,0,87,231,20,0,0,0,251,286,26,0,0,0,318,575,47,0,0,0,618,408,18,0,0,0,427,436,8,0,0,0,448,311,9,0,0,0,317,164,11,0,0,0,175,2751,194,4,0,0,2945
POA3936,87,14,0,0,0,106,37,0,0,0,0,39,36,8,0,0,0,43,40,3,0,0,0,49,41,8,0,0,0,53,135,21,0,0,0,159,187,29,0,0,0,220,287,36,3,0,0,326,169,14,3,0,0,190,142,20,0,0,0,164,97,9,5,0,0,107,88,13,0,0,0,95,1352,171,20,5,0,1543
POA3937,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,16,0,0,0,0,16,20,0,0,0,0,20,33,0,0,0,0,33,19,0,0,0,0,19,26,0,0,0,0,26,36,0,0,0,0,36,11,0,0,0,0,13,184,0,0,0,0,183
POA3938,19,0,0,0,0,22,7,0,0,0,0,7,4,0,0,0,0,3,6,0,0,0,0,6,10,4,0,0,0,13,45,4,0,0,0,54,46,0,0,0,0,46,77,0,0,0,0,83,51,6,0,0,0,52,35,0,0,0,0,41,26,0,0,0,0,26,29,0,0,0,0,28,364,13,0,0,0,384
POA3939,90,11,0,0,0,99,42,0,0,0,0,46,39,3,0,0,0,44,48,5,0,0,0,55,98,4,0,0,0,102,242,20,0,0,0,259,270,17,0,0,0,278,466,16,3,0,0,487,180,8,0,0,0,187,134,0,0,0,0,133,90,0,0,0,0,90,118,3,0,0,0,124,1811,77,15,0,0,1900
POA3940,22,9,0,0,0,27,12,0,0,0,0,11,12,0,0,0,0,9,7,0,0,0,0,12,19,6,6,0,0,21,66,3,0,0,0,72,91,4,3,0,0,104,92,9,5,0,0,100,32,0,0,0,0,32,25,0,0,0,0,24,9,0,0,0,0,3,38,8,0,0,0,44,416,32,11,0,0,461
POA3941,94,4,0,0,0,96,37,0,0,0,0,39,33,3,0,0,0,40,57,0,0,0,0,55,71,0,0,0,0,75,207,3,0,0,0,210,263,0,0,0,0,262,389,0,0,0,0,394,199,0,0,0,0,196,132,0,0,0,0,131,90,0,0,0,0,90,90,0,0,0,0,92,1656,16,0,0,0,1673
POA3942,21,0,0,0,0,21,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,12,0,0,0,0,12,28,0,0,0,0,28,35,0,0,0,0,35,40,0,0,0,0,40,32,0,0,0,0,32,33,0,0,0,0,33,35,0,0,0,0,35,24,0,0,0,0,24,273,3,0,0,0,280
POA3943,19,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,12,0,0,0,0,12,15,0,0,0,0,15,19,0,0,0,0,19,11,0,0,0,0,16,21,0,0,0,0,21,35,0,0,0,0,35,16,0,0,0,0,16,162,0,5,0,0,166
POA3944,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,18,3,0,0,0,20,9,0,0,0,0,9,61,3,0,0,0,61
POA3945,9,0,0,0,0,9,5,0,0,0,0,5,6,0,0,0,0,6,11,0,0,0,0,11,6,0,0,0,0,6,28,0,0,0,0,28,23,0,0,0,0,23,34,0,0,0,0,34,14,0,0,0,0,14,11,0,0,0,0,11,9,0,0,0,0,9,9,0,0,0,0,9,166,0,0,0,0,166
POA3946,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,46,0,0,0,0,46
POA3950,49,0,0,0,0,54,23,0,0,0,0,23,24,0,0,0,0,24,28,6,0,0,0,35,58,4,0,0,0,67,170,5,0,0,0,172,126,0,0,0,0,132,114,0,0,0,0,114,40,0,0,0,0,40,16,0,0,0,0,16,15,0,0,0,0,15,44,0,0,0,0,46,712,13,0,0,0,732
POA3951,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,12,4,0,0,0,0,4,20,0,0,0,0,20,28,0,0,0,0,28,17,0,0,0,0,17,13,0,0,0,0,13,7,0,0,0,0,7,9,0,0,0,0,9,10,0,0,0,0,10,133,0,0,0,0,133
POA3953,59,0,0,0,0,54,27,0,0,0,0,27,19,0,0,0,0,19,53,0,0,0,0,53,65,0,0,0,0,64,230,0,0,0,0,230,224,0,0,0,0,226,163,0,0,0,0,164,57,0,0,0,0,54,42,0,0,0,0,42,30,0,0,0,0,30,48,0,0,0,0,48,1006,6,0,0,0,1011
POA3954,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,7,11,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,5,3,0,0,0,0,3,48,0,0,0,0,48
POA3956,17,0,0,0,0,20,16,0,0,0,0,16,13,0,0,0,0,13,32,0,0,0,0,32,37,0,0,0,0,41,82,0,0,0,0,82,55,0,0,0,0,55,51,0,0,0,0,55,28,0,0,0,0,28,16,0,0,0,0,16,15,0,0,0,0,15,25,0,0,0,0,25,387,5,0,0,0,394
POA3957,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,46,0,0,0,0,46
POA3958,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
POA3959,8,0,0,0,0,8,3,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,7,13,0,0,0,0,13,20,0,0,0,0,20,20,0,0,0,0,20,15,0,0,0,0,15,7,0,0,0,0,7,13,0,0,0,0,13,3,0,0,0,0,3,5,0,0,0,0,5,123,0,0,0,0,126
POA3960,22,0,0,0,0,23,10,0,0,0,0,10,3,0,0,0,0,4,15,0,0,0,0,13,15,0,0,0,0,20,37,0,4,0,0,42,48,0,0,0,0,48,22,0,0,0,0,22,15,0,0,0,0,15,11,0,0,0,0,11,12,0,0,0,0,12,14,0,0,0,0,14,232,0,3,0,0,237
POA3962,10,0,0,0,0,10,7,0,0,0,0,9,6,0,0,0,0,6,10,0,0,0,0,14,13,0,0,0,0,13,23,0,0,0,0,22,14,0,0,0,0,14,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,11,119,0,0,8,0,120
POA3964,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
