POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3000,5,23,0,634,3,0,0,3,8,3,3,4,0,0,171,199,0,5,3,0,0,0,0,0,0,0,23,34,1362,659,47,828,103,674,130,473,110,654,206,5243
POA3002,0,39,0,356,0,0,0,0,0,0,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,4,0,8,274,40,6,136,17,103,16,68,11,165,31,858
POA3003,0,0,0,216,0,0,0,0,0,0,0,0,0,0,30,34,0,0,0,0,0,0,0,0,0,0,0,0,444,113,13,215,34,125,11,83,3,110,38,1189
POA3004,0,44,4,477,3,0,3,0,0,0,0,0,0,0,57,69,0,0,0,0,0,3,0,3,0,6,11,20,637,126,11,287,38,229,22,113,12,314,75,1844
POA3006,0,35,0,758,0,0,0,0,0,4,0,5,0,0,106,120,5,0,0,0,0,0,0,0,0,0,9,23,1355,349,42,571,86,450,47,211,30,356,117,3615
POA3008,5,18,0,566,0,0,0,0,0,0,0,0,0,0,68,82,0,0,0,0,0,0,0,0,0,0,7,10,872,171,29,367,93,435,12,151,27,294,86,2535
POA3011,0,0,0,485,0,0,0,0,5,0,0,0,0,0,58,74,0,0,0,0,0,0,0,0,0,0,4,13,990,176,19,479,61,223,37,110,24,318,70,2518
POA3012,0,0,0,463,4,0,0,0,0,0,0,0,4,0,63,82,0,0,0,0,0,0,0,0,0,18,23,44,988,134,24,411,76,230,28,91,26,472,101,2588
POA3013,0,3,0,420,0,0,0,3,0,0,0,0,0,4,42,49,0,0,0,3,0,0,0,0,0,9,6,14,658,70,11,265,46,152,13,77,22,259,49,1617
POA3015,0,3,0,460,0,0,0,0,3,0,0,0,0,0,46,51,0,0,0,4,0,0,0,0,0,6,5,14,684,60,16,237,43,153,17,102,16,346,55,1716
POA3016,0,32,0,362,0,0,0,0,0,6,0,0,0,9,37,56,0,0,3,0,0,0,0,0,0,8,4,19,346,72,11,214,23,166,12,144,17,565,47,1621
POA3018,0,6,0,237,0,0,0,0,0,3,0,0,0,4,42,49,6,0,0,6,0,0,0,5,0,12,0,26,404,53,11,222,37,146,16,95,15,536,49,1578
POA3019,0,0,0,66,0,0,0,0,0,3,0,0,0,0,14,22,0,0,0,0,0,0,0,0,0,6,8,15,211,44,8,94,16,69,5,42,13,202,29,735
POA3020,6,5,0,207,0,0,0,4,0,5,0,4,0,15,97,123,4,0,0,0,0,5,0,0,0,31,36,73,702,167,23,364,70,357,38,221,51,1343,178,3499
POA3021,3,3,0,95,0,0,0,0,0,0,0,0,3,21,103,140,4,0,3,0,0,4,0,0,0,42,67,120,519,174,16,395,64,408,40,326,67,2001,216,4209
POA3022,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,3,4,66,14,4,34,4,29,6,20,0,67,11,248
POA3023,0,9,0,225,6,0,6,0,3,3,8,4,0,15,115,157,5,0,3,0,0,0,0,0,0,18,34,70,895,156,28,472,69,475,32,255,62,1504,168,4134
POA3024,0,4,0,177,4,0,0,0,0,6,0,0,0,0,80,97,0,0,4,4,0,0,0,0,0,3,8,29,672,85,22,359,50,299,26,126,28,468,99,2239
POA3025,0,6,0,145,0,0,0,3,0,0,0,0,0,8,28,39,6,0,0,0,0,0,0,0,0,13,8,28,348,40,4,140,25,88,3,39,14,425,51,1170
POA3026,0,0,0,39,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,8,8,139,16,0,53,9,45,0,24,4,89,24,419
POA3027,0,0,0,110,0,0,0,0,0,0,0,0,0,0,18,20,0,0,5,0,0,0,0,0,0,0,3,9,253,28,5,95,21,78,7,46,10,97,17,664
POA3028,0,3,0,159,0,0,3,0,0,0,0,0,4,4,56,78,3,0,0,5,4,0,0,0,0,21,35,66,550,105,14,343,61,303,13,170,34,903,102,2611
POA3029,6,8,3,480,17,0,5,8,9,4,0,4,3,22,220,283,13,0,3,0,5,0,3,4,5,41,61,133,2027,393,54,1146,171,1053,82,545,123,2252,318,8161
POA3030,5,15,0,787,6,0,4,0,6,13,0,5,3,20,241,297,10,0,7,4,7,5,0,5,3,39,63,142,2367,370,72,1220,210,1049,91,520,119,2374,338,8728
POA3031,0,0,0,482,0,0,0,0,0,0,3,0,0,0,55,65,0,0,0,0,0,0,0,0,0,0,11,14,831,113,12,336,44,142,19,105,10,279,72,1959
POA3032,0,10,5,596,0,0,0,0,3,0,0,0,0,0,80,87,6,0,0,0,0,0,0,0,3,13,12,32,1013,175,26,562,79,278,32,191,33,644,114,3140
POA3033,0,4,0,117,0,0,0,0,0,0,0,0,0,10,29,42,0,0,0,0,0,0,0,0,0,22,12,33,237,40,12,147,28,126,13,87,13,764,50,1515
POA3034,0,8,0,92,0,0,0,0,0,0,0,0,0,4,24,29,0,0,0,4,0,0,0,0,0,8,10,31,197,45,10,108,18,87,4,72,18,647,46,1260
POA3036,0,3,0,60,0,0,0,0,0,0,0,0,0,4,13,21,0,0,0,0,0,0,0,0,0,10,5,15,89,27,3,64,9,56,4,51,9,310,24,640
POA3037,0,7,0,180,4,0,4,3,0,11,0,4,4,9,61,98,0,0,4,0,0,0,0,0,3,19,31,60,802,120,35,401,58,388,28,202,39,1243,109,3426
POA3038,3,7,0,157,5,0,0,0,0,3,0,0,4,5,51,67,0,0,0,0,0,0,0,0,0,23,22,57,344,86,13,315,37,281,26,202,48,1203,86,2639
POA3039,0,4,0,368,0,0,0,0,0,0,0,0,0,0,52,58,3,0,0,0,0,0,0,0,0,9,6,17,606,85,12,298,44,180,25,106,14,396,64,1826
POA3040,5,36,0,444,4,0,0,0,0,0,0,0,0,8,63,75,0,0,4,0,0,4,0,0,0,17,9,36,658,150,17,357,61,210,27,182,30,719,77,2494
POA3041,0,15,0,152,0,0,0,0,0,3,0,0,0,4,26,36,0,0,0,0,0,3,0,0,0,8,8,18,232,55,7,149,19,110,7,120,13,406,37,1156
POA3042,0,3,0,189,0,0,0,0,0,0,0,0,0,7,42,59,0,0,0,3,0,0,0,0,0,9,19,40,448,50,9,156,32,118,18,108,20,620,71,1649
POA3043,0,3,0,96,0,0,0,0,0,0,3,3,0,8,42,64,0,0,0,0,0,0,0,0,0,21,16,39,368,55,8,170,28,148,12,123,24,784,75,1799
POA3044,0,4,0,376,6,0,5,0,0,0,0,0,4,6,63,84,6,0,0,3,0,3,0,4,4,21,16,48,867,108,14,447,72,243,30,151,35,641,90,2697
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,0,9,6,329,0,0,0,0,0,4,0,4,0,8,97,120,3,0,0,0,0,0,0,3,0,23,27,68,1061,182,24,519,70,320,34,176,34,951,151,3515
POA3047,0,0,0,14,0,0,0,0,0,0,0,0,3,4,32,42,0,0,0,0,0,0,0,0,0,6,25,36,159,62,7,142,18,145,17,86,11,500,63,1213
POA3048,0,0,0,11,0,0,0,0,0,0,0,0,0,6,30,33,3,0,0,0,0,0,0,0,0,11,9,25,97,25,3,77,14,97,5,77,8,525,52,979
POA3049,0,0,0,53,0,0,0,0,0,4,0,0,0,3,20,27,0,0,0,0,0,0,0,0,0,8,5,16,193,37,8,121,16,103,7,63,15,309,28,889
POA3051,0,3,0,351,0,0,5,0,0,0,0,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,9,13,566,119,11,265,31,158,25,82,14,202,49,1527
POA3052,0,12,0,117,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,0,0,0,0,162,37,9,107,11,64,11,52,0,85,19,558
POA3053,0,16,0,251,0,0,0,0,0,3,0,0,0,4,44,51,0,0,0,0,0,0,0,0,0,0,3,5,458,129,14,214,34,151,20,135,21,260,54,1495
POA3054,0,21,0,295,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,7,348,67,6,158,12,98,12,84,6,209,26,1031
POA3055,0,6,0,238,3,0,0,0,0,0,0,0,0,0,29,44,0,0,0,0,0,0,0,0,0,4,5,14,532,98,8,289,49,142,13,102,12,281,43,1564
POA3056,0,5,0,626,3,0,0,5,5,0,0,0,0,5,83,97,3,0,4,0,0,0,0,0,0,7,7,16,1221,188,11,588,75,248,34,162,23,449,91,3085
POA3057,0,0,0,376,4,0,0,0,5,0,0,0,0,0,33,46,0,0,0,0,6,0,0,0,0,0,5,9,737,105,12,348,49,165,19,70,9,183,41,1744
POA3058,0,4,0,506,4,0,0,0,0,5,0,3,0,4,95,116,9,0,0,3,0,0,0,0,0,17,13,39,1006,172,25,541,87,308,41,213,27,823,118,3364
POA3059,0,5,0,136,0,0,0,0,0,0,3,4,0,5,36,52,0,0,0,0,0,5,0,0,5,17,7,30,393,66,10,196,36,179,16,106,24,537,53,1610
POA3060,0,7,0,67,0,0,0,0,0,0,0,0,0,9,29,39,0,0,0,0,0,0,0,0,0,5,8,13,189,34,3,133,32,88,17,69,13,411,44,1027
POA3061,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0,0,5,3,8,29,14,0,19,3,27,0,24,7,191,11,337
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,8,5,0,9,0,8,0,0,0,18,0,48
POA3064,0,0,3,312,12,0,9,6,0,10,3,4,3,14,148,210,14,0,10,0,0,4,0,0,5,33,54,113,1698,267,58,942,155,855,56,377,88,1694,241,6443
POA3065,0,7,0,486,3,0,0,0,5,0,0,0,0,0,30,34,0,0,0,0,0,0,0,0,0,5,3,3,582,65,13,211,37,116,6,57,13,158,36,1292
POA3066,0,0,0,388,0,0,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,649,63,10,243,28,113,16,44,3,99,53,1319
POA3067,0,7,0,377,0,0,0,0,4,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,614,74,10,221,39,111,21,64,7,119,41,1318
POA3068,3,28,0,666,0,0,0,0,0,0,0,0,0,4,67,75,0,0,0,0,0,0,0,0,0,3,0,11,860,127,8,387,43,184,15,145,19,422,69,2265
POA3070,4,4,0,626,7,0,4,0,9,0,0,0,0,3,75,92,0,0,0,0,0,0,0,0,0,7,8,13,951,131,15,437,66,198,27,153,23,516,88,2602
POA3071,0,4,0,355,4,0,0,0,0,3,3,0,5,0,43,54,0,0,0,0,0,0,0,0,0,4,6,11,672,121,14,333,44,150,34,118,21,376,54,1941
POA3072,0,8,0,437,0,0,0,0,6,0,0,0,0,6,78,107,4,0,5,0,3,3,0,3,0,11,16,43,1078,181,19,572,91,288,50,181,28,759,109,3350
POA3073,0,11,0,376,5,0,0,0,0,8,0,3,3,11,128,160,4,0,0,0,0,0,0,0,0,42,57,99,1306,254,29,814,103,440,54,271,67,1502,223,5059
POA3074,0,5,5,49,0,5,0,0,0,0,0,0,0,4,39,52,5,0,0,0,0,3,0,5,0,22,31,62,231,73,12,185,21,199,17,128,22,990,94,1975
POA3075,0,4,0,57,0,0,0,0,0,0,0,4,0,7,51,67,0,0,0,0,0,0,0,0,0,25,17,49,268,79,9,201,26,173,9,130,20,988,79,1984
POA3076,0,4,0,81,0,0,0,0,0,3,0,0,0,7,50,69,0,0,0,5,0,0,0,0,0,20,18,41,492,101,21,329,46,296,25,183,33,771,85,2376
POA3078,0,11,0,269,0,0,0,0,0,0,0,0,0,7,32,44,0,0,3,0,0,0,0,0,0,0,4,8,391,69,10,192,19,96,13,93,17,277,42,1225
POA3079,3,36,0,389,0,0,0,0,0,5,0,0,0,0,44,52,6,0,0,0,0,0,0,0,0,11,8,28,483,105,11,226,31,172,11,161,18,518,61,1803
POA3081,0,0,0,148,0,0,0,0,0,4,0,0,3,3,39,52,0,0,0,0,0,0,0,0,0,5,7,17,427,56,11,212,33,108,23,66,18,235,59,1240
POA3082,0,0,0,102,0,0,0,3,0,4,0,3,0,6,50,77,4,0,4,0,4,0,0,0,0,8,22,42,465,107,18,383,57,294,43,215,35,984,92,2693
POA3083,3,0,0,175,0,0,0,4,0,5,0,0,0,11,64,91,0,0,0,3,0,5,0,0,0,24,27,58,535,137,16,327,45,327,31,225,44,1181,105,2965
POA3084,0,40,0,396,3,0,0,4,0,0,0,0,6,14,63,91,0,0,0,0,0,0,0,0,0,23,15,46,573,119,19,327,58,224,19,212,36,1036,92,2727
POA3085,0,3,0,177,3,0,0,4,0,0,0,0,0,3,30,44,0,0,0,0,0,0,0,0,0,6,8,16,335,49,7,154,26,111,3,78,16,488,46,1299
POA3087,0,0,0,103,0,0,0,0,0,0,0,4,0,0,17,28,0,0,0,4,0,0,0,0,0,14,4,19,243,32,9,123,16,84,6,52,9,352,26,947
POA3088,0,11,0,290,4,0,0,0,0,0,0,0,0,7,55,74,0,0,4,3,0,0,0,6,0,12,19,47,612,112,13,336,57,207,35,211,29,1103,92,2799
POA3089,0,6,0,139,4,0,0,0,0,0,0,3,0,0,23,34,0,0,0,0,0,0,0,0,0,0,3,10,263,51,6,169,29,102,12,92,23,343,31,1123
POA3090,0,3,0,28,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,32,4,23,3,15,5,71,6,191
POA3091,0,5,0,24,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,6,6,29,12,4,14,0,21,5,16,0,60,8,164
POA3093,0,0,0,69,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,3,0,7,74,23,0,58,10,41,4,47,5,172,15,451
POA3094,0,3,0,98,0,0,0,0,0,0,0,4,0,0,27,34,3,0,0,0,0,0,0,0,0,6,5,11,201,42,4,142,18,76,6,82,14,381,35,1003
POA3095,0,31,0,412,0,0,0,3,0,0,0,0,4,4,55,76,0,0,0,3,0,4,0,4,0,9,8,34,447,148,21,396,50,270,24,286,44,1046,69,2814
POA3096,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,34,5,4,24,6,19,5,13,0,67,3,175
POA3097,0,4,0,29,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6,0,3,24,3,3,23,3,23,5,13,3,64,6,167
POA3099,0,6,0,60,0,0,0,0,0,5,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,3,0,4,76,37,0,92,4,63,13,61,4,165,15,523
POA3101,9,94,0,629,0,5,0,0,0,0,0,0,0,9,71,86,0,0,0,0,0,0,0,0,0,9,10,24,570,163,13,345,33,187,24,209,19,739,86,2389
POA3102,0,8,0,101,0,0,0,0,0,5,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,6,0,7,121,19,4,70,10,50,4,51,5,216,16,565
POA3103,0,48,0,246,0,0,0,0,0,0,0,0,0,6,39,48,0,0,0,0,0,0,0,0,0,5,3,10,206,92,10,161,21,126,10,135,18,653,46,1476
POA3104,0,42,0,275,0,0,0,0,0,0,0,0,0,7,49,55,0,0,0,0,0,0,0,0,0,5,5,21,210,79,3,176,17,150,16,156,20,739,61,1638
POA3105,0,9,0,129,0,0,0,0,0,0,0,0,0,5,37,46,0,0,0,0,0,0,0,0,0,18,8,25,176,52,8,116,16,84,8,78,10,614,57,1235
POA3106,0,49,3,261,0,0,0,0,0,0,0,4,0,3,38,50,0,4,0,0,0,0,0,0,0,17,3,29,212,105,13,207,16,159,16,181,28,848,52,1831
POA3107,0,10,0,154,0,0,0,0,0,3,0,0,0,4,32,39,0,4,0,0,0,0,0,0,0,16,5,23,209,72,8,128,16,108,10,100,14,730,50,1455
POA3108,4,38,0,287,0,0,0,4,0,0,3,3,0,5,81,102,0,0,0,0,0,4,0,0,0,25,27,50,506,158,16,305,50,227,30,181,40,1322,122,2962
POA3109,0,16,0,257,0,0,0,0,0,0,0,4,0,10,72,88,5,0,0,3,4,0,0,0,0,21,18,47,431,137,15,287,36,277,19,244,29,1433,107,3008
POA3111,0,18,0,177,0,0,0,0,0,0,0,0,0,3,38,41,0,0,0,0,0,0,0,0,0,13,10,19,185,51,4,140,17,105,10,106,18,548,48,1242
POA3113,0,11,0,158,0,0,0,0,0,0,0,0,0,0,28,28,5,0,0,0,0,0,0,0,0,5,0,6,140,42,0,93,13,77,11,84,13,300,29,796
POA3114,0,12,0,80,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,5,34,16,3,46,3,44,0,39,4,153,16,356
POA3115,0,7,0,73,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,3,3,5,57,34,0,68,3,41,6,48,15,145,7,421
POA3116,0,7,0,93,0,0,0,0,0,0,0,0,0,0,35,40,0,0,0,0,0,0,0,0,0,6,3,21,217,49,8,197,16,109,17,82,24,449,45,1211
POA3121,0,27,0,1326,6,3,3,3,3,0,0,0,0,4,86,102,3,0,0,0,0,0,0,0,0,5,11,20,2003,169,21,609,89,329,37,188,26,485,104,4064
POA3122,4,74,0,678,5,0,0,0,0,4,0,0,0,4,55,74,0,3,0,0,0,0,0,0,0,7,9,16,837,141,17,406,60,252,30,172,24,513,69,2526
POA3123,3,26,0,435,4,0,0,0,0,0,0,0,0,6,51,59,0,0,0,3,0,0,0,5,0,3,4,14,549,85,9,264,25,168,16,119,21,365,62,1685
POA3124,3,70,0,508,0,0,3,0,0,0,0,0,5,4,59,71,0,0,0,3,0,0,0,0,0,10,3,19,442,139,10,247,27,202,13,199,30,813,67,2194
POA3125,0,3,0,156,3,0,0,0,0,0,0,0,0,0,40,49,0,0,0,0,0,0,0,0,0,0,3,12,275,69,10,152,22,135,10,101,25,462,46,1310
POA3126,0,50,0,226,0,0,0,0,0,0,0,0,0,0,31,37,0,0,0,0,0,0,0,0,0,3,5,13,128,50,5,86,11,82,8,84,6,343,34,828
POA3127,0,33,0,381,0,0,0,0,5,0,0,4,0,3,37,50,0,0,3,0,0,0,0,0,0,12,0,16,422,96,11,225,27,182,15,174,22,665,42,1879
POA3128,0,13,0,194,0,4,0,0,0,0,0,0,0,8,74,89,0,0,0,0,0,5,0,0,0,17,19,39,423,194,11,349,45,241,30,184,30,747,107,2359
POA3129,0,10,0,174,4,0,0,0,5,0,0,0,0,3,39,51,3,0,0,0,0,0,0,0,0,10,5,14,325,78,4,189,31,125,13,159,26,619,48,1610
POA3130,0,20,0,373,0,0,0,0,0,5,0,0,0,7,61,78,0,0,0,0,0,0,0,0,0,13,14,37,580,143,16,369,38,290,31,247,26,1232,87,3065
POA3131,0,10,0,214,0,0,0,0,0,0,0,0,0,5,68,76,0,0,0,0,0,0,0,0,0,10,16,30,457,92,6,269,37,177,19,135,27,869,91,2171
POA3132,0,9,0,197,0,0,0,0,0,0,0,0,0,4,38,50,0,0,0,0,0,0,0,0,0,7,4,12,441,73,10,238,21,157,19,119,20,575,53,1733
POA3133,0,17,0,197,0,0,0,0,0,0,0,0,0,11,43,63,0,0,0,0,0,0,0,0,0,10,20,30,294,104,12,195,24,192,16,179,26,1171,73,2294
POA3134,0,17,0,388,3,0,0,3,0,5,0,0,0,16,84,109,5,0,0,0,0,0,0,0,0,15,14,41,829,192,18,475,65,304,28,243,30,1172,112,3470
POA3135,0,11,0,213,0,0,4,0,0,0,0,0,0,0,33,46,0,0,0,0,0,0,0,0,4,8,9,17,445,80,7,242,43,154,16,158,25,672,50,1890
POA3136,8,19,0,428,5,0,0,5,6,0,0,0,0,12,100,132,0,0,0,0,0,0,0,0,0,32,27,71,1102,198,27,645,87,391,31,360,58,1684,147,4728
POA3137,0,10,0,85,7,0,0,0,0,0,0,0,0,0,26,39,4,0,0,0,0,0,0,0,0,17,5,27,371,52,9,229,25,117,15,97,14,518,34,1485
POA3138,0,3,0,160,0,0,0,0,5,6,0,4,0,7,51,68,3,0,4,3,0,0,0,0,0,17,9,28,541,74,14,336,46,216,13,146,35,715,72,2200
POA3139,0,11,0,91,0,0,0,0,0,0,0,3,0,3,25,45,6,3,0,4,0,0,0,3,0,8,15,35,347,90,16,258,39,134,24,120,24,470,53,1570
POA3140,0,12,0,107,0,0,0,0,0,0,0,0,0,5,39,50,10,0,3,0,0,0,0,0,0,14,14,42,410,83,17,294,36,145,17,113,21,686,59,1883
POA3141,0,61,0,1152,4,0,0,5,4,0,0,0,0,0,121,146,0,0,0,4,0,0,0,0,0,13,4,31,1519,203,24,549,84,351,43,200,34,429,138,3578
POA3142,3,144,5,736,0,0,0,0,0,0,0,0,0,4,52,64,0,0,5,0,4,0,0,0,0,6,5,20,392,111,9,231,26,201,13,177,21,487,61,1740
POA3143,0,47,0,380,3,0,0,0,4,0,0,0,0,0,31,36,0,0,0,4,0,0,0,0,0,4,3,12,432,71,8,165,23,94,12,94,12,256,32,1194
POA3144,7,68,0,391,0,0,0,0,0,0,0,0,0,9,30,34,0,0,3,3,0,0,0,5,4,4,3,20,285,59,8,160,23,104,5,119,16,376,32,1191
POA3145,4,39,5,481,0,0,0,0,0,0,0,0,0,7,55,65,7,5,0,5,0,0,0,0,0,5,6,24,569,106,10,312,29,204,23,204,20,661,74,2216
POA3146,9,41,0,548,3,0,0,0,0,6,0,4,0,6,60,79,0,0,0,0,0,0,3,0,0,13,7,18,657,137,6,301,38,226,19,236,22,787,76,2504
POA3147,0,12,0,236,0,0,0,0,0,0,0,0,0,5,25,34,0,0,0,0,0,0,0,0,0,6,8,12,308,58,3,149,36,133,5,111,12,406,35,1254
POA3148,0,0,0,123,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,3,0,0,0,0,0,8,16,333,56,4,113,17,99,10,35,8,255,34,965
POA3149,0,36,3,349,0,0,0,0,0,3,0,0,0,16,90,113,0,4,0,0,0,0,0,3,0,22,11,39,510,147,15,328,49,250,17,235,39,1544,126,3257
POA3150,0,63,0,546,4,0,0,5,0,4,0,6,3,21,152,195,0,0,0,4,0,3,0,5,0,52,30,95,743,270,24,507,50,485,37,474,52,3297,215,6155
POA3151,0,9,0,70,0,0,4,0,0,0,0,0,0,3,28,36,0,0,0,0,0,0,0,0,0,13,3,17,169,62,6,108,8,81,13,79,7,561,46,1128
POA3152,0,8,0,250,0,3,0,0,6,4,0,0,0,10,80,98,0,0,0,6,0,0,0,5,0,18,13,42,552,158,23,394,44,340,26,297,48,1487,109,3463
POA3153,0,0,0,119,0,0,0,0,4,0,0,0,0,6,47,62,7,0,0,0,0,0,0,0,0,21,12,40,542,96,12,304,64,179,18,131,27,664,69,2097
POA3154,0,0,0,34,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,4,100,19,3,76,5,52,7,32,4,141,12,450
POA3155,0,0,0,153,0,0,4,3,3,3,5,0,0,0,57,76,4,0,0,5,0,0,0,0,0,24,16,56,624,126,10,362,45,227,26,153,27,799,78,2478
POA3156,0,12,0,305,3,0,3,5,6,3,0,3,0,8,83,114,4,0,0,3,0,0,0,0,3,12,15,37,832,156,20,556,79,364,37,268,47,1243,113,3712
POA3158,0,5,0,89,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,5,3,174,39,3,102,15,66,5,51,8,201,12,685
POA3159,0,4,0,28,5,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,54,10,5,40,8,31,4,21,0,78,11,254
POA3160,0,5,0,106,0,0,0,0,0,0,0,0,5,3,24,34,0,0,0,0,0,0,0,0,0,3,5,6,216,52,3,166,18,84,14,87,19,229,30,928
POA3161,3,58,0,471,0,0,0,0,0,6,0,9,0,3,61,75,0,0,0,0,3,3,3,5,0,13,7,38,473,144,11,305,38,199,20,205,22,453,69,1938
POA3162,0,30,0,352,0,0,3,5,0,0,0,0,0,9,42,55,0,0,0,0,0,3,0,0,0,9,14,37,421,115,11,245,27,165,25,185,20,592,56,1874
POA3163,0,13,0,581,5,0,0,0,0,3,0,6,0,7,109,129,9,0,0,0,0,0,3,0,0,8,27,45,1188,218,24,595,82,339,34,255,29,824,153,3746
POA3165,0,9,0,339,3,0,0,0,0,0,0,4,0,0,54,64,5,0,0,0,0,5,0,0,0,14,10,38,617,99,17,323,53,223,22,173,30,898,78,2524
POA3166,0,7,0,315,5,0,3,0,0,3,4,0,0,0,54,76,4,0,0,4,0,0,0,0,0,6,9,31,695,138,18,344,37,246,30,147,36,670,74,2436
POA3167,0,5,0,81,0,0,5,0,0,0,0,3,0,3,27,27,0,0,0,0,0,0,0,0,0,7,8,17,198,45,7,100,16,86,11,68,11,378,34,961
POA3168,0,0,0,102,0,0,0,0,0,0,0,0,5,3,34,51,0,0,0,0,0,0,0,0,0,9,7,17,411,131,16,289,26,212,26,142,31,418,56,1768
POA3169,0,5,0,88,0,0,5,0,0,3,0,0,0,5,33,46,0,0,8,0,0,0,0,0,0,15,20,42,363,85,8,258,27,182,21,120,19,780,67,1944
POA3170,0,3,0,148,0,0,0,0,0,3,0,0,0,9,49,69,0,0,0,0,0,0,0,0,0,13,14,32,337,80,11,201,27,168,6,130,21,853,69,1905
POA3171,0,0,0,54,0,0,3,0,0,0,0,0,0,10,50,67,0,0,5,0,0,0,0,0,0,9,23,30,304,112,14,177,20,189,13,138,21,688,95,1776
POA3172,0,4,0,91,0,4,0,0,0,0,0,3,0,3,31,54,0,5,0,3,0,0,0,0,0,16,19,42,314,88,9,208,28,188,15,160,21,868,63,1961
POA3173,0,0,0,127,0,0,0,0,3,0,0,3,0,12,39,58,4,0,0,0,0,0,3,0,0,12,19,37,476,89,10,267,35,239,17,147,32,884,70,2254
POA3174,0,3,0,88,3,0,3,0,0,0,0,4,8,7,110,140,0,0,3,0,0,4,0,0,0,16,33,58,598,186,38,431,51,347,34,208,51,1113,173,3219
POA3175,0,11,0,107,4,0,3,4,0,9,0,9,5,11,102,143,0,0,6,0,0,5,0,0,4,42,40,97,671,229,31,430,42,456,27,250,53,1614,184,3988
POA3177,0,0,0,12,0,0,0,0,0,0,0,0,0,3,20,28,0,0,0,0,0,0,0,0,0,7,16,21,117,45,4,85,14,105,12,52,17,275,44,775
POA3178,5,6,0,257,5,0,0,0,0,0,3,0,0,10,61,82,6,0,4,0,0,0,0,0,0,15,17,45,637,108,16,404,59,368,28,240,40,1226,85,3206
POA3179,0,0,0,31,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,3,6,11,101,22,6,79,9,42,5,32,6,205,15,532
