POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA3730,0,0,0,0,0,0,0,0,0,33,3,39,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,5,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,4,54,4,64,0,0,0,0,0,0,0,3,3,20,0,31,3,0,0,0,0,6,5,8,0,215,3,239,0,8,0,0,0,5,0,16,4,127,3,161,0,4,0,0,0,11,4,25,4,89,0,133,4,11,0,21,0,14,0,14,3,79,3,158,3,5,0,14,3,12,0,3,5,19,0,68,11,0,0,15,0,9,5,5,3,13,0,64,51,14,0,24,0,10,3,10,5,21,0,147,41,8,4,27,0,4,0,0,0,4,4,95,33,5,0,12,0,5,0,0,0,7,0,58,10,0,0,8,0,0,0,0,0,0,0,18,20,0,0,14,0,0,0,3
POA3732,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,9,3,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,4,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3733,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
POA3735,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,5,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,4,0,0,0,4,0,15,0,3,0,8,0,3,0,0,0,4,0,16,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,7,5,4,4,6,3,3,0,0,0,0,0,19,0,0,0,8,0,0,0,0,0,0,0,8,3,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
POA3737,3,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,6,7,76,4,100,0,3,0,4,0,8,0,9,0,31,0,57,0,11,0,0,0,0,0,5,0,30,0,60,4,10,0,11,0,4,0,4,0,20,0,63,0,5,0,15,3,8,0,9,0,4,0,37,8,0,0,11,6,4,0,4,0,15,0,52,25,5,0,28,0,6,5,4,0,3,0,75,27,0,0,7,0,0,0,0,0,4,0,53,21,0,0,9,0,4,0,0,0,5,0,36,3,0,0,0,0,0,0,0,0,0,0,8,3,6,0,9,0,0,0,0
POA3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3740,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,6,0,5,0,3,0,9,0,0,0,0,0,6,0,3,0,8,0,14,3,0,0,7,0,0,0,3,0,5,0,19,3,3,0,0,0,0,0,0,0,0,0,12,4,0,0,4,0,0,0,0,0,3,0,16,12,0,0,8,0,5,0,0,0,0,0,27,3,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
POA3741,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,43,0,45,0,0,0,0,0,0,0,10,0,28,0,45,0,4,0,3,0,0,0,5,0,26,0,41,4,12,4,6,0,7,0,10,0,23,0,66,3,3,0,5,0,6,0,0,0,9,0,25,12,7,0,0,0,0,4,6,0,6,0,27,16,3,4,14,0,4,6,0,0,8,0,64,12,7,0,6,0,0,0,4,0,0,0,37,11,0,0,5,0,0,0,0,0,0,0,27,9,5,0,4,0,0,0,0,0,0,0,14,17,0,0,6,0,5,0,0
POA3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0
POA3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,10,0,4,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3747,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,18,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,3,0,6,3,56,0,73,6,0,0,0,0,5,0,9,0,31,0,46,3,7,0,0,0,10,4,11,0,35,0,69,3,13,0,4,0,6,4,11,3,39,0,81,0,6,0,8,0,5,3,0,0,17,0,42,8,3,0,10,0,8,0,5,0,19,0,49,16,4,0,29,4,11,0,5,3,7,0,79,22,3,5,13,0,6,4,3,0,10,0,61,17,4,0,8,0,4,0,4,0,0,0,39,14,3,0,4,4,5,0,0,0,0,0,30,21,0,0,15,0,3,0,0
POA3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,20,4,27,0,0,0,0,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,8,3,15,0,25,0,0,0,11,0,0,0,6,0,15,0,39,0,0,0,4,0,0,0,3,0,10,0,21,3,0,0,3,0,0,0,0,0,7,0,16,10,3,0,3,0,6,0,5,0,0,0,32,13,6,0,0,0,0,0,0,0,6,0,23,8,0,0,10,0,5,0,0,0,0,0,23,8,0,0,9,0,0,0,0,0,0,0,13,9,3,0,3,0,0,0,0
POA3750,0,0,0,0,0,3,0,0,0,68,3,83,0,0,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,24,0,29,0,0,0,0,0,6,0,3,0,10,0,24,0,0,0,0,0,12,0,15,0,83,0,112,0,6,0,0,0,9,0,16,0,32,0,65,3,7,0,6,0,26,0,15,0,19,0,93,3,11,0,25,5,24,0,8,0,19,0,101,16,8,0,32,0,16,6,5,0,4,0,87,33,5,0,41,3,5,0,4,0,4,0,98,137,12,0,78,6,29,0,10,0,3,0,282,132,10,3,36,10,12,0,4,3,3,0,214,69,0,0,30,3,7,0,4,0,3,0,123,53,4,0,9,0,3,0,0,0,0,0,62,56,5,0,0,0,3,0,0
POA3751,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
POA3752,0,0,0,0,0,0,0,0,0,54,0,58,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,6,4,25,0,32,0,4,0,0,0,0,0,5,4,19,0,35,0,0,0,0,0,5,0,14,0,166,0,190,0,0,0,4,0,13,0,7,3,80,0,102,5,5,3,4,0,21,3,16,0,47,0,102,9,5,0,25,0,37,0,12,5,54,0,157,7,9,0,28,0,32,3,10,3,10,0,98,22,6,0,38,5,27,3,6,0,11,0,114,92,10,0,59,7,56,3,7,4,15,0,248,115,3,0,54,12,11,0,8,0,4,0,203,71,0,0,28,4,5,0,0,0,3,0,107,57,0,0,14,0,3,0,0,0,0,0,80,71,6,7,17,4,3,0,3
POA3753,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,20,0,4,0,0,0,0,0,3,0,7,0,16,0,6,0,5,0,9,0,8,0,10,0,29,0,4,0,4,0,3,0,5,0,9,0,26,3,0,0,5,0,3,0,0,0,0,0,20,0,0,0,8,0,4,0,0,0,3,0,20,24,6,3,18,0,7,0,0,0,0,0,55,23,0,0,7,4,3,0,0,0,4,0,36,23,0,0,7,0,4,0,0,0,0,0,40,11,0,0,3,0,0,0,0,0,0,0,16,16,0,0,10,4,3,0,0
POA3754,0,0,0,4,0,0,0,0,0,100,0,106,0,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,0,0,0,6,0,16,0,22,0,0,0,0,0,0,0,0,0,19,0,24,0,0,0,0,0,0,0,0,0,64,0,71,0,4,0,0,0,4,0,10,0,26,0,58,0,3,0,0,0,6,0,23,0,260,0,306,0,9,3,6,0,21,0,30,0,150,4,216,0,23,0,3,3,33,0,33,0,129,0,231,9,27,0,38,3,48,5,38,8,90,0,277,15,15,0,59,5,41,0,21,0,23,0,176,40,26,0,50,9,44,4,6,3,29,0,206,206,25,7,142,23,75,3,17,5,26,0,524,256,4,0,98,14,21,9,3,0,14,4,433,189,9,0,70,7,24,4,3,0,3,3,317,127,6,6,30,9,0,0,3,0,4,0,178,165,4,0,34,6,21,0,0
POA3755,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
POA3756,0,0,0,5,0,0,0,0,0,34,0,35,0,0,0,0,0,0,0,6,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,0,0,8,0,27,3,36,0,0,0,0,0,0,0,3,0,16,0,24,0,3,0,0,0,5,0,8,0,95,0,120,0,3,0,0,0,5,0,8,0,47,0,70,0,5,0,9,0,25,0,16,4,40,0,102,5,5,0,13,0,22,3,9,4,41,0,102,5,3,0,19,5,14,0,0,3,5,0,63,25,6,0,30,5,12,0,9,0,10,0,92,91,7,0,68,8,35,4,7,3,7,0,232,81,0,0,47,7,9,4,0,0,0,0,153,57,3,0,19,0,4,0,4,0,4,0,86,28,4,0,6,9,0,0,0,0,0,0,49,38,3,0,19,3,16,0,5
POA3757,0,0,0,0,0,0,0,0,0,25,0,24,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,15,3,20,0,0,0,0,0,0,0,5,3,7,0,11,0,0,0,0,0,4,0,8,6,76,0,89,0,0,0,5,0,9,0,7,0,47,4,71,0,6,0,3,0,4,4,11,0,50,5,84,4,4,3,10,0,13,0,9,0,42,0,85,7,6,0,3,0,15,0,7,0,11,0,42,12,6,0,11,0,8,0,4,0,11,0,53,36,7,0,32,3,19,5,4,3,16,0,119,36,6,0,23,3,3,0,5,0,0,0,83,28,7,0,15,8,9,0,0,0,4,0,61,19,0,0,5,0,3,0,0,0,0,0,32,19,3,0,10,4,12,3,4
POA3758,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,21,0,29,0,0,0,0,0,0,0,4,0,10,0,11,0,0,0,6,0,0,0,4,4,13,0,19,0,5,0,4,0,9,0,0,0,10,0,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,4,0,14,8,0,0,7,0,8,0,5,0,0,0,33,6,0,0,7,0,0,0,0,0,0,0,17,12,0,0,0,0,3,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,10,11,0,0,4,0,0,0,0
POA3759,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,3,0,15,5,0,0,0,0,0,0,0,0,0,0,6,4,4,0,7,5,7,0,0
POA3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
POA3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,4,0,0,0,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,3,0,0,0,10,0,12,6,0,0,6,3,0,0,6,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,4,0,0
POA3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3763,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,18,0,0,0,3,0,0,0,3,0,9,0,19,0,0,0,3,0,0,0,5,0,0,0,11,0,0,0,3,0,3,0,0,0,4,0,14,8,0,0,13,0,8,4,0,0,0,0,34,9,0,0,11,0,0,0,0,0,0,0,17,3,0,0,4,0,3,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,0,0,9,11,3,0,0,5,0,0,0
