POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA3167,0,0,0,16,47,25,11,13,0,6,5,3,3,3,3,130,0,4,11,5,16,7,0,0,0,0,0,0,0,0,0,44,0,0,0,0,3,4,5,10,0,0,6,5,0,0,0,41,0,0,0,7,15,6,15,0,0,0,0,0,0,0,0,51,0,0,4,27,33,26,29,12,3,18,6,9,5,0,0,185,0,0,0,0,0,4,0,0,0,0,0,3,3,0,4,26,0,0,0,0,3,3,3,4,0,0,5,0,0,0,0,23,6,12,44,30,32,19,23,15,0,0,4,0,0,0,3,185,0,0,0,0,0,0,6,8,0,3,0,0,0,0,0,18,0,0,0,29,45,24,27,16,5,9,16,10,8,0,0,196,3,16,77,144,152,166,97,57,8,17,17,18,6,3,11,798,21,171,513,473,570,510,860,568,115,152,213,171,55,20,73,4482
POA3168,0,0,0,5,28,15,59,74,32,16,58,70,24,5,4,390,9,0,0,8,14,5,0,3,0,0,0,0,0,0,3,42,0,0,0,0,11,9,40,28,11,26,30,18,22,0,0,193,0,0,0,8,10,16,24,4,0,0,0,0,6,0,0,68,0,0,6,14,54,72,139,116,66,90,131,126,83,11,10,907,0,0,0,0,4,13,18,22,7,6,21,19,0,0,7,116,0,0,0,0,9,7,19,10,0,7,9,8,8,0,8,82,12,13,40,24,9,17,48,36,4,4,5,5,0,4,13,229,0,0,3,7,3,3,21,13,10,5,3,6,3,0,0,70,0,0,0,36,88,33,63,80,41,36,44,23,29,7,18,507,10,19,32,77,82,106,205,168,58,79,94,158,63,19,35,1216,30,226,466,349,589,751,2169,2056,913,1230,1722,2211,932,159,359,14160
POA3169,0,0,0,37,113,57,66,40,21,21,35,49,11,5,5,455,0,0,4,17,24,12,15,4,0,0,0,0,0,0,0,71,0,0,0,0,0,3,26,13,4,3,11,5,6,0,0,79,0,0,0,6,8,6,12,3,0,0,0,7,0,4,0,50,0,0,24,64,115,69,113,59,23,16,25,38,17,0,12,568,0,0,0,0,0,10,14,22,12,8,12,12,0,0,8,88,0,0,0,7,25,16,25,17,15,9,8,9,0,0,0,116,6,16,32,26,21,17,29,17,9,3,0,4,0,0,3,185,0,0,0,0,0,0,13,10,9,7,0,11,0,0,0,54,0,0,0,196,287,102,75,74,12,24,25,12,7,3,24,846,3,25,155,427,547,331,315,140,42,63,80,93,18,0,57,2290,19,277,1045,1185,1582,1230,2204,1496,473,593,731,802,227,47,374,12291
POA3170,0,0,0,11,38,34,35,32,16,4,7,19,7,0,6,206,0,6,6,14,56,15,10,0,0,0,0,0,0,0,0,98,0,0,0,9,14,9,29,21,6,15,4,0,0,4,0,118,0,0,0,5,20,14,24,3,3,0,0,0,0,0,0,70,0,4,31,41,132,134,350,120,20,44,27,55,13,0,13,999,0,0,0,0,8,14,18,10,8,0,0,4,0,0,0,56,0,0,0,3,13,9,12,15,0,6,8,5,3,0,0,66,9,54,116,47,33,15,53,14,0,4,0,0,5,0,6,367,0,0,0,6,0,3,12,5,4,3,0,0,0,3,0,36,0,0,4,81,206,135,71,36,9,8,12,11,10,0,12,591,5,65,145,207,223,195,196,49,23,20,21,33,10,0,27,1223,42,387,950,726,1187,1170,2272,1128,249,277,241,300,113,22,172,9231
POA3171,0,0,0,10,46,20,59,57,4,26,31,53,10,0,10,324,0,0,8,3,8,0,5,0,0,0,0,0,0,0,5,32,0,0,0,4,5,15,15,11,0,0,0,3,4,0,0,68,0,0,3,0,4,4,0,3,0,0,0,0,0,0,0,28,0,3,3,10,49,22,50,64,17,37,27,45,4,0,10,339,0,0,0,0,4,6,6,14,0,4,9,10,0,0,0,53,0,0,0,0,47,22,131,145,38,22,29,25,3,0,9,473,3,21,40,19,7,3,12,4,0,0,0,4,0,0,11,123,0,0,0,0,0,6,7,3,0,10,0,0,5,0,0,26,0,0,6,379,1440,901,688,511,107,109,97,136,71,10,180,4645,12,53,91,213,537,399,513,504,90,84,96,109,36,12,60,2811,26,239,490,821,2443,1784,2633,2201,627,777,925,946,300,50,456,14704
POA3172,0,0,0,9,43,30,46,49,9,18,6,20,0,0,4,236,0,0,5,6,8,8,3,5,0,0,4,4,0,0,0,46,0,0,0,0,9,0,10,0,4,0,0,0,0,0,0,30,0,0,0,29,7,10,38,11,0,0,0,0,0,0,0,97,0,4,13,53,56,33,40,30,8,12,9,10,5,0,3,282,0,0,0,0,0,0,5,8,0,0,4,0,0,0,0,21,0,0,0,0,61,27,46,27,9,0,7,3,0,0,3,186,29,65,179,115,80,40,97,29,13,3,3,0,0,0,16,656,0,0,0,9,3,6,13,18,0,0,3,0,0,0,0,43,0,0,0,192,891,605,415,244,59,58,41,62,18,4,93,2690,12,35,134,243,557,632,564,396,83,83,127,95,48,21,91,3123,65,251,699,874,2004,1683,1893,1237,325,292,394,330,129,29,277,10458
POA3173,0,0,0,7,111,77,138,64,16,19,14,24,5,0,8,478,0,0,7,7,48,7,4,3,0,0,0,0,0,0,0,78,0,0,0,4,13,11,33,16,10,4,0,0,0,0,6,89,0,0,0,17,22,8,42,20,9,3,0,15,0,0,4,139,0,4,44,110,230,166,336,116,29,13,27,29,6,4,16,1134,0,0,0,0,10,5,17,12,5,5,10,5,3,0,0,71,0,0,0,5,79,28,36,19,5,4,0,4,0,0,5,183,4,49,107,71,43,16,51,43,3,6,6,4,0,0,14,411,0,0,0,0,0,7,13,15,3,0,4,0,0,0,0,50,0,0,0,214,907,608,398,188,28,33,43,46,24,8,67,2575,8,36,219,392,962,998,966,501,135,103,155,144,75,17,115,4821,36,211,725,1094,2990,2712,4047,1949,485,401,523,517,181,41,329,16230
POA3174,0,0,0,16,118,96,168,159,31,46,71,72,19,0,25,826,5,4,19,24,86,22,19,0,0,0,0,0,0,0,0,189,0,0,0,4,12,9,21,11,5,0,0,0,0,0,0,70,0,0,0,24,28,8,21,6,0,0,4,0,0,0,0,87,0,0,38,70,192,201,356,196,76,86,135,147,37,7,21,1578,0,0,0,0,5,0,6,4,6,0,0,0,0,0,5,30,0,0,0,5,84,26,99,90,28,17,19,12,0,0,17,406,15,67,153,95,42,20,35,13,3,0,4,0,4,0,35,486,4,0,6,0,5,4,11,10,0,0,0,0,0,0,0,43,0,0,5,204,902,724,759,537,118,89,88,129,58,30,136,3777,21,83,321,513,954,1216,1258,847,225,236,232,228,85,19,180,6408,77,439,1187,1361,2999,3099,4659,3506,1018,1118,1341,1389,437,117,619,23362
POA3175,0,0,0,17,126,102,192,139,44,45,72,76,19,3,18,850,8,8,19,30,125,53,12,3,0,0,0,0,0,0,10,283,0,0,0,3,19,14,31,18,3,4,0,0,8,0,0,101,0,4,5,33,63,19,18,11,9,0,0,0,3,0,0,162,0,10,34,81,265,397,744,646,105,152,236,262,53,6,91,3072,0,0,0,0,13,8,9,7,7,5,7,0,0,0,0,59,0,0,0,3,30,13,48,31,14,10,4,5,6,0,8,169,19,114,270,157,70,26,56,23,0,4,0,0,0,0,47,790,0,0,0,0,7,5,17,12,4,0,0,7,5,0,4,56,0,0,0,67,335,220,221,152,33,28,21,13,8,0,42,1137,28,71,372,562,835,1360,1214,539,128,126,133,136,41,24,196,5745,123,680,1559,1651,2903,3651,6651,5668,1122,1252,1440,1661,565,259,828,30013
POA3177,0,0,0,3,35,36,35,39,16,16,16,27,10,0,0,235,3,0,6,4,41,17,4,0,3,0,0,0,0,0,0,75,0,0,0,0,4,3,3,5,0,0,0,3,0,0,0,21,0,0,0,3,6,4,6,0,0,7,0,0,0,0,0,30,0,0,5,14,40,34,152,156,22,38,26,47,19,3,5,567,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,11,9,0,0,0,0,0,0,0,0,22,4,41,87,37,20,3,9,4,0,0,0,0,0,0,19,228,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,16,0,0,0,26,38,35,53,34,9,7,11,4,4,3,10,212,3,16,92,92,185,313,384,115,28,31,45,26,9,3,37,1365,16,117,273,275,523,721,1562,1513,220,298,279,366,111,60,173,6504
POA3178,0,0,3,24,108,61,50,20,6,8,10,13,6,0,6,310,0,0,9,17,81,39,9,0,5,0,6,0,0,0,0,163,0,0,4,13,49,30,66,20,12,7,6,6,0,0,0,204,0,0,3,23,80,48,91,20,5,0,8,0,0,0,6,286,0,0,55,65,246,221,374,113,11,17,18,27,9,0,17,1180,0,0,0,3,15,30,23,8,0,0,0,0,0,0,0,71,0,0,0,8,14,13,23,12,4,4,3,3,0,0,0,83,12,79,287,222,184,81,136,45,5,8,3,0,0,0,17,1088,0,0,5,5,7,15,17,8,0,8,4,0,0,0,0,77,0,0,0,76,149,47,34,10,3,7,11,3,0,0,9,352,11,67,205,300,406,233,199,67,15,25,16,11,14,0,25,1588,64,382,1036,1117,2246,1720,2809,1174,243,257,205,262,76,18,157,11763
POA3179,0,0,0,0,8,5,10,13,0,4,0,8,3,0,0,46,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,18,0,0,0,0,16,4,36,9,6,3,3,0,0,0,0,75,0,0,0,11,13,4,16,8,0,0,0,0,0,0,0,52,0,0,9,4,26,50,125,36,0,13,9,11,5,0,0,273,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,15,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,8,10,13,68,36,14,9,22,0,0,0,0,0,0,0,0,186,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,20,29,12,7,0,3,0,0,3,0,0,0,76,0,10,24,32,65,35,42,12,3,0,0,4,0,3,0,235,16,58,156,143,314,305,820,338,54,77,41,75,18,7,18,2442
POA3180,0,0,0,4,32,6,31,11,4,3,8,9,3,0,0,108,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,3,29,13,0,0,5,0,0,0,0,68,0,0,0,10,24,5,11,8,7,0,0,3,0,0,0,64,0,0,0,8,22,34,70,26,3,13,4,5,7,0,0,183,0,0,0,0,4,6,3,3,0,0,0,0,0,0,0,11,0,0,0,0,7,0,12,4,0,0,0,0,0,0,0,22,7,35,98,48,45,15,9,3,0,0,0,0,0,0,5,276,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,22,21,11,4,7,0,0,0,0,0,4,73,0,11,24,21,29,46,44,32,4,0,7,3,3,0,4,232,17,128,187,156,351,303,794,478,64,82,65,91,36,3,24,2770
POA3181,0,0,0,0,17,15,28,18,4,8,7,14,3,0,0,117,4,8,3,0,19,12,9,0,0,3,0,0,0,0,10,75,0,0,3,6,7,11,21,15,0,0,4,6,0,0,3,83,0,0,10,9,26,24,49,18,3,0,9,6,10,0,0,166,0,0,6,11,21,7,10,12,5,3,0,9,0,0,0,84,0,0,0,0,5,9,6,6,0,0,0,0,0,0,0,26,0,0,0,0,11,11,18,14,3,7,5,5,0,0,0,73,11,34,89,70,64,95,183,223,54,70,79,77,20,15,24,1103,4,5,8,14,17,23,39,37,11,15,17,10,8,7,9,208,0,0,0,20,14,8,20,17,4,5,3,7,0,0,0,103,7,34,41,89,117,208,166,178,61,77,89,99,41,13,77,1299,44,209,560,410,553,696,1000,997,278,338,394,429,165,64,204,6326
POA3182,0,0,0,0,23,23,27,21,7,12,9,22,12,0,8,169,0,16,7,9,58,12,9,10,6,0,0,0,0,0,3,127,0,0,0,4,10,8,21,10,0,0,0,5,0,3,0,66,0,0,6,10,35,36,32,18,6,12,0,13,6,0,0,171,0,0,4,9,10,3,9,5,8,5,0,0,0,0,0,58,0,0,0,0,4,0,8,10,5,0,3,6,0,0,0,32,0,0,0,0,10,8,18,13,4,4,6,10,0,0,0,68,10,50,139,117,117,116,262,250,89,84,101,119,48,8,14,1522,0,0,9,26,18,30,52,45,14,21,23,20,9,6,3,283,0,0,0,8,10,14,14,26,4,0,5,3,8,0,0,103,21,38,61,132,132,240,288,300,127,150,172,223,79,13,31,1996,56,185,387,489,650,745,1430,1384,457,506,605,746,250,56,110,8065
POA3183,0,0,3,9,21,5,19,21,8,8,16,10,10,0,0,121,19,16,11,8,23,15,9,8,0,3,0,0,0,0,0,109,0,0,0,3,5,6,10,8,5,0,3,0,0,0,0,47,0,3,0,18,59,69,44,25,4,4,4,5,0,5,0,240,0,0,0,3,7,6,8,3,0,0,5,0,0,0,0,39,0,0,0,0,6,8,3,8,0,3,0,0,0,0,0,32,0,0,0,6,4,9,20,14,3,5,0,5,0,3,0,63,9,23,67,102,67,83,191,150,38,50,47,36,14,0,17,895,0,3,10,34,24,50,85,67,15,19,23,17,7,10,6,358,0,0,0,7,3,4,13,8,0,6,0,3,6,0,0,54,57,81,60,130,148,235,252,197,64,88,65,112,40,3,34,1554,101,196,287,432,543,682,1017,847,240,327,327,403,121,25,105,5658
POA3184,0,0,0,4,3,7,7,4,4,3,3,11,0,3,0,54,0,10,7,7,22,9,7,8,5,3,0,4,0,0,0,87,0,0,4,0,5,11,6,5,0,0,0,0,4,0,0,36,0,3,5,11,25,29,32,11,6,7,3,8,0,0,0,129,0,0,5,6,0,12,7,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,12,0,0,0,0,0,4,11,13,0,0,0,0,0,0,0,39,8,39,84,83,87,94,178,163,38,36,45,59,8,8,8,940,0,0,5,13,17,18,31,44,7,10,12,14,0,3,9,187,0,0,0,5,7,5,3,7,0,0,0,0,7,0,0,40,15,23,49,119,80,114,147,170,48,60,55,60,26,6,11,976,38,137,277,361,409,436,716,667,154,196,199,259,87,32,54,4037
POA3185,0,0,0,4,18,11,12,18,3,8,5,8,5,0,0,72,17,27,15,7,23,7,6,0,0,0,0,0,0,0,4,104,0,0,0,8,0,3,10,5,0,0,0,0,0,0,0,39,0,11,0,17,62,60,31,21,0,0,11,15,0,0,0,231,0,0,5,8,8,8,8,3,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,17,0,0,0,0,4,0,10,11,0,3,0,0,0,5,0,39,11,38,77,87,65,51,116,87,18,25,28,16,6,3,16,645,0,0,4,13,8,13,43,26,6,9,12,9,3,4,3,141,0,0,0,10,9,4,4,3,0,4,8,4,0,0,0,50,29,49,63,116,148,149,152,122,23,31,42,42,20,5,14,1004,86,223,325,353,483,441,670,553,141,159,196,188,76,30,53,3974
POA3186,0,0,0,12,8,5,14,9,8,0,0,0,0,0,0,52,14,25,18,9,30,4,6,0,0,0,0,0,0,0,10,115,0,0,0,9,6,13,19,10,7,5,0,0,4,3,0,90,0,0,10,32,70,47,66,9,0,13,11,8,0,4,8,272,4,0,8,16,13,12,4,6,0,0,0,0,0,0,0,70,0,0,0,0,6,5,7,5,6,0,4,0,0,0,0,24,0,0,0,4,3,3,14,13,0,0,0,3,4,0,5,44,37,111,196,177,162,141,273,165,28,47,48,51,30,6,28,1495,0,0,12,12,18,34,55,28,12,3,11,16,17,12,7,243,0,0,0,14,17,4,9,3,4,6,0,3,0,0,0,76,40,83,73,158,181,167,167,103,22,23,32,57,32,0,29,1165,158,444,553,620,808,745,1082,697,176,207,245,277,163,42,159,6369
POA3187,0,0,0,4,14,3,7,4,3,0,0,4,0,0,0,41,9,26,14,17,56,10,5,4,0,0,0,0,0,0,4,140,0,0,5,4,3,10,15,12,8,3,5,5,7,0,0,69,0,5,0,23,55,53,103,10,8,8,9,10,0,0,7,296,0,5,12,25,18,10,4,3,0,0,0,0,0,0,0,79,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,9,0,0,3,0,0,0,0,24,36,62,118,110,102,70,192,118,17,24,17,24,3,0,32,916,0,0,3,10,15,15,33,11,3,0,0,22,3,3,4,128,0,0,0,11,12,6,16,7,5,0,0,5,13,0,0,67,34,83,62,128,166,200,156,71,23,25,24,35,21,0,20,1068,126,314,420,437,679,610,954,535,140,165,133,195,118,20,130,4982
POA3188,0,0,0,3,8,7,5,0,0,3,0,4,6,0,3,44,0,3,5,9,65,11,5,0,0,0,0,0,0,0,0,98,0,4,0,10,13,8,14,13,5,0,0,4,0,0,0,69,0,0,0,14,24,27,51,35,6,7,5,10,0,0,0,192,0,3,10,12,16,19,11,3,0,0,3,0,0,0,0,71,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,17,13,8,0,0,0,0,0,0,42,23,72,142,128,145,146,384,228,30,38,31,47,16,5,24,1448,0,0,10,16,4,15,41,37,8,6,4,13,12,0,0,161,0,0,0,15,9,4,5,10,0,0,4,3,0,0,0,49,18,26,69,118,141,206,183,135,38,36,27,35,22,0,25,1079,71,227,462,484,650,700,1118,692,136,160,124,176,85,22,89,5190
POA3189,0,0,0,4,11,3,10,13,3,9,4,0,3,0,5,67,0,0,4,6,27,4,3,0,0,0,0,0,0,0,0,43,0,0,0,4,0,5,6,3,3,0,0,0,0,0,0,16,0,0,0,3,9,9,17,9,0,4,0,0,0,0,0,60,0,0,12,7,14,0,9,0,0,0,10,0,0,0,6,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,6,12,5,4,0,0,0,0,0,0,25,0,20,36,19,17,20,68,56,0,0,7,5,0,0,3,258,0,0,0,0,0,0,14,4,0,5,0,0,0,0,0,27,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,13,5,6,31,47,62,119,97,53,13,20,14,14,0,0,5,489,14,90,195,176,245,260,498,304,64,77,85,55,27,5,37,2137
POA3190,0,0,0,6,17,11,19,21,8,3,4,7,0,0,0,91,0,0,11,8,37,4,9,4,0,0,0,0,0,0,0,69,0,0,0,0,3,3,7,8,0,4,3,0,4,0,0,33,0,0,0,6,21,21,37,21,22,8,4,0,0,0,0,141,0,0,4,8,21,7,11,3,0,0,3,0,0,0,0,65,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,13,0,0,0,0,3,5,9,14,0,3,0,3,0,0,0,37,15,30,97,68,63,67,159,137,18,16,16,8,0,3,8,708,0,0,0,14,0,8,26,8,0,0,5,3,0,0,0,72,0,0,0,11,3,3,11,8,0,0,0,0,0,0,0,53,8,27,37,102,76,152,142,109,31,13,11,18,3,0,11,746,40,128,331,367,400,477,831,567,135,83,82,84,34,16,58,3629
POA3191,0,0,0,3,11,0,7,4,5,3,0,0,0,0,0,29,0,0,0,3,13,9,3,5,0,6,0,0,0,0,0,41,0,0,0,4,3,0,10,3,0,0,0,0,0,0,0,24,0,0,4,8,8,22,52,32,0,12,0,10,0,0,0,153,0,0,4,7,3,0,8,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,8,18,54,119,80,64,89,220,183,26,19,18,18,9,5,16,933,0,0,5,16,4,8,16,15,7,5,9,0,3,3,7,98,0,0,0,5,3,3,0,0,0,0,3,0,0,0,0,18,12,29,38,50,46,89,75,69,15,22,16,16,9,4,8,492,63,174,273,261,261,344,587,457,66,87,74,74,34,19,56,2835
POA3192,0,0,0,3,23,29,19,30,8,12,11,10,4,5,0,155,0,5,5,9,37,11,9,3,0,4,0,0,0,3,0,77,0,0,0,4,4,6,15,9,0,0,0,0,0,0,0,48,0,0,5,16,24,30,72,37,6,17,16,16,10,0,0,249,5,7,25,32,38,12,18,7,0,5,0,3,0,0,5,163,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0,0,0,12,13,23,17,3,0,3,0,4,3,4,78,23,102,160,110,134,95,264,166,30,30,28,19,9,10,22,1188,0,0,4,9,11,11,29,14,6,4,4,4,7,0,3,115,0,0,3,10,17,13,20,13,3,0,9,3,3,0,0,92,22,49,83,175,163,264,336,200,67,33,37,24,12,3,30,1506,82,416,704,588,767,811,1696,1067,220,249,234,215,86,45,114,7296
POA3193,0,0,0,0,9,3,3,4,0,0,0,0,0,0,0,31,0,5,3,9,14,10,0,4,0,0,6,0,0,0,0,57,3,0,0,6,4,9,21,10,0,5,6,0,0,0,0,52,0,0,5,13,26,38,116,39,29,22,13,11,13,7,5,333,0,0,3,12,11,9,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,4,15,7,0,0,0,4,0,0,4,46,39,114,234,172,177,158,414,234,39,37,33,28,20,0,28,1732,0,5,11,11,14,17,33,20,0,11,8,10,0,0,4,154,0,0,0,7,16,3,0,0,0,0,0,0,3,0,0,34,27,38,82,115,97,136,118,60,13,4,4,25,5,4,15,738,100,333,554,516,573,603,1062,521,113,103,111,112,66,17,96,4870
POA3194,0,0,0,0,11,4,15,8,0,3,11,11,0,0,0,72,0,0,0,9,32,3,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19,0,0,0,17,14,12,40,33,17,6,11,6,3,0,0,166,0,0,8,15,18,5,5,7,0,0,0,3,0,0,0,63,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,7,7,13,0,0,0,0,0,0,0,0,30,13,56,113,82,76,46,173,100,28,12,22,10,5,5,17,758,0,0,0,11,3,11,20,7,0,4,8,6,3,0,3,73,0,0,0,11,5,0,7,8,0,0,0,0,0,0,0,32,10,23,67,72,79,93,163,130,25,20,14,19,3,8,19,752,45,227,399,353,430,366,820,530,129,92,146,147,44,12,72,3819
POA3195,0,0,0,17,76,37,42,22,7,0,8,9,0,0,4,228,0,4,3,15,74,13,13,11,3,4,3,8,0,0,0,156,0,0,3,8,20,12,32,12,0,5,5,0,0,0,3,87,0,0,7,36,69,47,112,45,33,40,5,17,3,9,0,432,0,0,19,46,93,58,48,9,3,0,7,0,0,0,3,285,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,20,0,0,0,0,7,20,13,14,9,6,5,4,0,0,0,68,36,110,317,232,226,172,580,357,48,35,38,23,7,8,48,2235,0,0,4,12,24,31,52,38,9,8,7,12,0,0,0,197,0,0,0,60,98,45,26,5,9,6,4,4,3,0,10,272,18,60,147,283,337,372,340,165,55,28,31,18,12,4,24,1890,101,408,944,1015,1520,1289,2155,1166,273,198,180,202,54,31,162,9696
POA3196,0,0,0,4,76,33,44,17,12,8,8,7,0,0,4,210,0,0,0,3,46,17,15,7,0,0,0,0,0,0,3,100,0,0,3,3,9,6,10,0,0,3,0,0,0,0,0,40,0,0,5,27,35,29,42,38,3,12,5,6,5,0,3,206,0,3,16,20,63,7,8,3,0,0,0,0,0,0,3,138,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,13,0,0,0,8,9,11,25,15,7,4,7,3,0,0,0,83,23,118,308,192,182,106,264,234,25,35,32,31,0,3,45,1592,0,0,3,13,7,14,37,18,6,3,6,5,0,0,0,121,0,0,0,3,19,8,11,14,3,0,0,0,6,0,3,75,12,45,104,159,213,246,254,142,42,28,23,18,12,0,31,1331,68,327,713,644,965,730,1224,826,134,138,122,104,43,11,156,6207
POA3197,0,0,0,3,22,19,4,7,8,6,0,0,4,0,0,79,0,0,4,0,15,4,6,0,0,0,0,0,0,0,0,37,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,14,0,0,3,5,14,21,27,9,5,5,0,0,3,0,0,95,0,5,11,13,17,3,5,0,0,0,0,3,0,0,0,55,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,12,0,0,0,0,3,0,21,7,5,0,3,0,0,0,0,49,17,63,171,117,92,62,113,54,7,20,7,4,5,0,15,752,0,0,6,0,5,3,10,7,0,0,0,5,0,0,0,38,0,0,0,16,29,13,11,0,0,0,0,0,0,0,0,65,9,33,66,81,102,86,75,60,17,7,13,11,0,0,5,568,37,203,424,371,496,363,502,289,59,56,66,55,25,5,45,2991
