POA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
POA3726,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,26,26,172,9,0,9,26,208,351,..,..,..,..,351,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3727,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,127,0,0,0,15,139,267,..,..,..,..,267,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3728,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,18,18,310,3,0,3,18,330,642,..,..,..,..,642,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3730,0,0,..,26,0,26,0,26,..,10,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,18,..,4,0,4,0,4,..,12,0,12,0,12,..,4,0,7,0,7,..,37,0,42,0,42,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,25,0,29,0,31,..,147,12,165,0,160,..,12,0,16,295,311,4494,163,14,179,297,4967,8799,..,..,..,..,8799,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,16,4,24,0,24,..,7,3,10,0,10
POA3732,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,0,0,0,22,28,263,10,0,10,22,294,550,..,..,..,..,550,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4
POA3733,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,13,0,13,..,0,0,0,3,3,97,10,0,14,3,112,185,..,..,..,..,185,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3735,0,0,..,0,0,0,0,0,..,24,3,26,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,4,27,0,27,..,0,0,0,12,12,252,23,4,27,12,291,557,..,..,..,..,557,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4
POA3737,0,0,..,14,0,15,0,15,..,118,19,138,0,144,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,4,15,0,17,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,23,4,26,0,29,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,3,22,0,22,..,197,37,234,0,241,..,4,0,11,100,111,1897,205,38,244,110,2244,3761,..,..,..,..,3761,..,0,0,0,0,0,..,0,3,6,0,6,..,0,0,0,0,0,..,4,4,4,0,4,..,0,0,0,0,0
POA3738,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,11,0,11,..,0,0,0,7,7,84,8,0,11,7,95,168,..,..,..,..,168,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3739,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,12,0,12,..,0,0,0,19,19,88,11,0,12,19,123,182,..,..,..,..,182,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,4,9,0,9
POA3740,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,12,0,12,..,0,0,0,22,20,579,11,0,10,22,611,1109,..,..,..,..,1109,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3741,0,0,..,6,0,6,0,6,..,19,0,18,0,18,..,7,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,3,3,0,3,..,3,3,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,24,11,29,0,29,..,102,20,124,0,124,..,11,0,11,167,174,1424,114,20,133,167,1720,2857,..,..,..,..,2857,..,4,0,4,0,4,..,3,0,3,0,3,..,14,3,13,0,13,..,3,4,7,0,7,..,5,0,11,0,11
POA3744,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,15,15,237,11,0,11,15,262,468,..,..,..,..,468,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3746,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,12,12,170,8,0,8,12,187,355,..,..,..,..,355,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3747,0,0,..,0,0,0,0,0,..,9,0,9,5,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,7,0,7,0,7,..,0,0,0,0,0,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,23,4,28,0,29,..,106,10,112,4,115,..,8,0,8,108,113,2333,112,7,120,110,2563,4489,..,..,..,..,4489,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,8,4,6,0,6,..,9,0,8,0,8
POA3749,0,0,..,0,0,0,0,0,..,3,0,3,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,8,0,8,..,16,0,17,0,17,..,0,0,0,51,51,1010,14,0,15,55,1080,1993,..,..,..,..,1993,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3750,0,94,..,2954,295,3250,32,3283,..,237,12,259,0,261,..,13,0,14,0,14,..,18,5,27,0,27,..,5,0,11,0,11,..,379,44,427,10,432,..,253,22,274,7,281,..,77,29,109,0,106,..,15,0,15,0,15,..,30,8,36,0,35,..,14,0,14,0,14,..,71,0,72,0,72,..,26,6,31,0,31,..,99,0,99,0,100,..,33,0,33,0,36,..,100,4,102,0,102,..,76,0,80,0,80,..,311,6,318,3,317,..,54,6,64,0,64,..,186,28,211,3,212,..,24,3,24,0,24,..,139,23,167,0,167,..,106,53,158,3,161,..,641,119,760,21,780,..,6718,905,7619,92,7714,..,115,30,142,406,549,3841,6830,937,7767,498,12108,7583,..,..,..,..,7583,..,5,0,5,0,5,..,1607,327,1936,15,1953,..,0,0,0,0,0,..,67,7,79,4,79,..,205,75,275,4,277
POA3751,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,5,5,49,14,0,14,5,70,104,..,..,..,..,104,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3752,0,45,..,788,70,858,8,871,..,476,103,580,7,590,..,11,3,15,0,15,..,10,0,16,0,16,..,23,9,27,0,27,..,525,63,584,0,592,..,238,5,243,0,249,..,110,26,141,0,139,..,15,5,19,0,19,..,12,3,18,0,18,..,3,3,9,0,9,..,40,4,44,0,44,..,55,9,66,0,66,..,60,0,60,0,60,..,29,0,29,0,29,..,94,0,95,0,95,..,26,0,26,0,26,..,212,0,213,0,213,..,75,4,81,0,84,..,148,7,156,0,159,..,31,0,33,0,33,..,16,3,22,0,22,..,78,27,102,3,108,..,399,54,449,4,449,..,4138,544,4677,43,4723,..,84,10,89,353,448,7537,4220,550,4772,398,12704,14907,..,..,..,..,14907,..,21,0,21,0,21,..,616,81,695,7,693,..,0,0,0,0,0,..,89,19,115,0,115,..,305,105,410,6,418
POA3753,0,6,..,213,28,245,0,245,..,23,0,26,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,11,0,10,..,7,0,4,0,4,..,4,0,7,0,7,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,14,0,14,..,5,0,5,0,5,..,25,0,22,0,22,..,5,0,5,0,5,..,11,0,11,0,11,..,3,0,3,0,3,..,19,0,19,0,19,..,10,3,13,0,13,..,91,11,101,5,108,..,513,61,571,6,581,..,9,0,9,93,102,1606,520,61,585,102,2290,3222,..,..,..,..,3222,..,6,0,6,0,6,..,61,6,62,0,62,..,0,0,0,0,0,..,0,0,0,0,0,..,17,4,17,0,17
POA3754,6,46,..,2048,207,2251,28,2286,..,393,20,416,5,421,..,18,6,27,0,27,..,0,6,8,0,8,..,45,20,71,0,71,..,305,28,330,0,333,..,384,26,411,6,417,..,215,48,265,5,268,..,16,0,16,0,16,..,37,3,43,0,43,..,42,3,45,0,49,..,58,0,59,0,60,..,54,0,56,0,59,..,119,0,117,0,120,..,43,0,43,0,43,..,153,0,149,0,149,..,57,13,71,4,78,..,375,17,389,0,394,..,120,15,135,0,135,..,213,15,229,3,231,..,77,10,92,0,92,..,61,6,68,0,68,..,91,15,105,0,114,..,690,79,769,27,794,..,6406,703,7103,98,7211,..,129,17,148,722,870,17761,6529,723,7257,822,25841,34614,..,..,..,..,34614,..,89,0,89,0,89,..,754,81,832,4,838,..,19,0,19,0,20,..,162,35,202,3,202,..,371,123,493,6,503
POA3755,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,7,3,11,0,11,..,0,0,0,7,11,100,7,7,9,7,121,206,..,..,..,..,206,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA3756,0,6,..,447,48,491,7,500,..,82,8,87,0,86,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,47,3,48,0,51,..,18,0,21,0,21,..,3,0,3,0,3,..,12,0,17,0,17,..,3,0,3,0,3,..,3,0,3,0,3,..,49,6,55,0,55,..,3,0,3,0,3,..,13,0,16,0,16,..,10,0,12,0,12,..,20,0,20,0,20,..,8,0,8,0,8,..,61,0,59,0,59,..,16,5,15,0,15,..,19,4,26,0,26,..,16,0,9,0,9,..,52,8,59,0,59,..,16,3,18,0,18,..,202,48,248,9,258,..,1229,166,1398,18,1419,..,23,4,19,357,378,6112,1255,174,1424,372,7910,12304,..,..,..,..,12304,..,29,0,29,0,29,..,157,22,176,3,181,..,8,0,8,0,8,..,20,0,23,0,23,..,34,8,47,0,48
POA3757,0,0,..,17,3,18,0,18,..,65,6,69,0,69,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,5,26,0,26,..,0,0,0,0,0,..,6,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,4,0,4,..,5,0,5,0,5,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,15,0,15,0,15,..,15,0,15,0,15,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,10,0,10,..,7,5,9,0,9,..,36,4,40,0,40,..,274,37,308,4,313,..,14,0,14,290,303,4277,284,37,324,292,4885,8498,..,..,..,..,8498,..,13,0,17,0,17,..,19,0,22,3,21,..,0,0,0,0,0,..,0,0,0,0,0,..,6,7,14,0,14
POA3758,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,48,0,52,0,49,..,0,0,0,88,92,950,51,0,48,90,1086,1989,..,..,..,..,1989,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5
